hanzi_id,hanzi,combinations
863,板,木板｜黑板｜板子
864,帝,皇帝｜帝国｜帝王
865,纳,纳税｜纳入｜收纳
866,左,左边｜左右｜左手
867,康,健康｜康复｜康乐
868,遇,遇到｜相遇｜机遇
869,审,审查｜审判｜审阅
870,爸,爸爸｜老爸｜爸妈
871,牛,牛奶｜牛肉｜牛群
872,曲,歌曲｜曲折｜曲线
873,典,字典｜经典｜典礼
874,痛,痛苦｜疼痛｜悲痛
875,降,降低｜下降｜降温
876,免,免费｜避免｜免税
877,乱,混乱｜乱码｜乱世
878,惊,惊讶｜惊喜｜惊吓
879,迎,迎接｜欢迎｜迎宾
880,船,船只｜轮船｜船长
881,届,届时｜首届｜届数
882,梦,梦想｜做梦｜美梦
883,嘴,嘴巴｜嘴角｜张嘴
884,判,判断｜判决｜审判
885,怀,怀疑｜怀念｜怀抱
886,顿,顿时｜整顿｜停顿
887,材,材料｜木材｜教材
888,顺,顺利｜顺序｜顺风
889,右,右边｜左右｜右手
890,略,省略｜策略｜粗略
891,束,束缚｜结束｜约束
892,灵,灵活｜灵魂｜灵感
893,努,努力｜努嘴｜努目
894,鱼,鱼类｜钓鱼｜鱼缸
895,核,核心｜核桃｜核实
896,稳,稳定｜平稳｜稳健
897,烈,热烈｜强烈｜烈火
898,招,招聘｜招手｜招待
899,减,减少｜减轻｜减法
900,泽,光泽｜沼泽｜润泽
901,松,松树｜放松｜轻松
902,抱,拥抱｜怀抱｜抱紧
903,奥,奥运｜奥秘｜深奥
904,追,追求｜追赶｜追逐
905,恶,恶意｜恶毒｜恶劣
906,临,临时｜面临｜降临
907,慢,慢跑｜缓慢｜慢吞吞
908,敢,勇敢｜敢于｜果敢
909,堂,课堂｜礼堂｜天堂
910,幸,幸福｜幸运｜幸好
911,轮,车轮｜轮流｜轮胎
912,退,退休｜退出｜退步
913,促,促进｜促使｜促成
914,笔,笔记｜铅笔｜毛笔
915,忘,忘记｜遗忘｜忘怀
916,贸,贸易｜商贸｜外贸
917,菜,蔬菜｜白菜｜菜单
918,毒,毒品｜病毒｜消毒
919,竟,竟然｜究竟｜竟敢
920,娘,姑娘｜新娘｜娘亲
921,著,著名｜著作｜显著
922,盘,盘子｜键盘｜算盘
923,测,测量｜测试｜检测
924,湖,湖泊｜湖南｜湖水
925,域,区域｜领域｜地域
926,贵,贵重｜昂贵｜贵族
927,赶,赶快｜赶紧｜追赶
928,移,移动｜移民｜转移
929,射,射击｜发射｜射箭
930,宁,宁静｜安宁｜宁夏
931,封,封闭｜信封｜封面
932,贝,贝壳｜宝贝｜贝类
933,额,额头｜名额｜超额
934,胡,胡乱｜胡须｜胡闹
935,括,包括｜括号｜概括
936,床,床铺｜起床｜床位
937,杯,杯子｜茶杯｜酒杯
938,择,选择｜抉择｜择优
939,述,叙述｜讲述｜陈述
940,枪,手枪｜枪支｜枪械
941,征,征服｜特征｜象征
942,若,若是｜倘若｜若干
943,彩,彩色｜彩虹｜精彩
944,荣,光荣｜荣誉｜繁荣
945,付,付款｜支付｜付出
946,危,危险｜危机｜危害
947,售,销售｜出售｜售卖
948,私,私人｜自私｜私下
949,疑,怀疑｜疑问｜疑惑
950,弄,玩弄｜弄脏｜弄错
951,妇,妇女｜媳妇｜夫妇
952,肉,牛肉｜肌肉｜肉类
953,恩,恩情｜感恩｜恩惠
954,秀,优秀｜秀丽｜秀美
955,庆,庆祝｜国庆｜喜庆
956,趣,有趣｜兴趣｜趣味
957,洋,海洋｜太平洋｜洋溢
958,献,贡献｜奉献｜献出
959,异,异常｜差异｜奇异
960,纸,纸张｜报纸｜纸币
961,脱,脱离｜脱掉｜脱节
962,俄,俄国｜俄罗斯｜俄语
963,雷,雷电｜雷达｜雷雨
964,补,补充｜补习｜弥补
965,汽,汽车｜汽油｜汽水
966,雪,雪花｜下雪｜雪白
967,守,守卫｜保守｜守护
968,翻,翻译｜翻开｜翻滚
969,弹,子弹｜弹性｜弹琴
970,登,登山｜登记｜登机
971,烟,烟雾｜香烟｜抽烟
972,懂,懂得｜懂事｜看懂
973,哦,
974,缺,缺少｜缺乏｜缺口
975,杨,杨柳｜杨树｜杨梅
976,楚,清楚｜楚国｜痛楚
977,叶,叶子｜树叶｜叶片
978,吉,吉祥｜吉林｜吉利
979,播,广播｜播放｜播种
980,针,针对｜针线｜打针
981,概,概念｜大概｜概括
982,休,休息｜休假｜休养
983,旧,旧书｜陈旧｜依旧
984,混,混合｜混乱｜混淆
985,毕,毕业｜完毕｜毕竟
986,鲜,新鲜｜鲜花｜鲜明
987,散,散步｜分散｜散开
988,唯,唯一｜唯独｜唯美
989,屋,房屋｜屋子｜屋顶
990,露,露水｜暴露｜露珠
991,季,季节｜季度｜秋季
992,辆,车辆｜一辆｜车辆
993,载,载重｜装载｜载客
994,顶,山顶｜头顶｜顶峰
995,玉,玉石｜玉米｜白玉
996,绍,介绍｜绍兴｜绍酒
997,餐,餐厅｜早餐｜餐具
998,杰,杰出｜豪杰｜杰作
999,归,回归｜归还｜归来
1000,醒,醒来｜清醒｜惊醒
1001,含,包含｜含义｜含笑
1002,逐,逐渐｜追逐｜逐一
1003,沉,沉默｜沉重｜沉没
1004,祖,祖国｜祖先｜祖宗
1005,丰,丰收｜丰富｜丰盛
1006,误,错误｜误会｜误解
1007,巨,巨大｜巨人｜巨变
1008,架,打架｜书架｜架桥
1009,秘,秘密｜神秘｜秘书
1010,伟,伟大｜伟人｜雄伟
1011,麻,麻烦｜麻木｜麻将
1012,航,航空｜航行｜航班
1013,圣,圣诞｜神圣｜圣人
1014,固,固定｜牢固｜坚固
1015,释,解释｜释放｜注释
1016,竞,竞争｜竞赛｜竞标
1017,绿,绿色｜绿化｜绿灯
1018,签,签名｜签订｜签证
1019,洗,洗澡｜洗手｜洗衣
1020,败,失败｜打败｜败北
1021,陆,陆地｜大陆｜登陆
1022,夏,夏天｜夏季｜夏至
1023,授,教授｜授予｜授权
1024,妹,妹妹｜姐妹｜表妹
1025,扩,扩大｜扩展｜扩建
1026,诗,诗歌｜诗人｜诗词
1027,端,端正｜极端｜端点
1028,熟,熟悉｜熟练｜成熟
1029,遍,遍地｜普遍｜一遍
1030,狗,小狗｜狗粮｜狗窝
1031,哭,哭泣｜哭闹｜大哭
1032,摄,摄影｜摄像｜拍摄
1033,丝,丝绸｜丝巾｜粉丝
1034,湾,台湾｜海湾｜港湾
1035,伯,伯父｜伯母｜伯爵
1036,序,顺序｜次序｜序列
1037,借,借钱｜借用｜借书
1038,童,儿童｜童年｜童话
1039,汇,汇款｜汇总｜汇率
1040,输,运输｜输出｜输入
1041,迷,迷路｜迷人｜迷信
1042,嘛,干嘛｜喇嘛｜嘛呢
1043,奋,奋斗｜兴奋｜奋力
1044,督,监督｜督促｜督察
1045,挺,挺立｜挺好｜挺拔
1046,疗,治疗｜疗养｜疗效
1047,蛋,鸡蛋｜蛋糕｜蛋黄
1048,祝,祝福｜祝贺｜庆祝
1049,篇,篇章｜篇目｜一篇
1050,融,融合｜融资｜融化
1051,握,握手｜把握｜掌握
1052,浪,浪花｜浪费｜波浪
1053,野,野外｜野草｜野兽
1054,附,附近｜附加｜依附
1055,冰,冰雪｜冰箱｜冰块
1056,爷,爷爷｜老爷｜爷们
1057,佛,佛教｜佛祖｜佛像
1058,掌,手掌｜掌握｜巴掌
1059,措,措施｜措辞｜失措
1060,虑,考虑｜忧虑｜顾虑
1061,累,积累｜劳累｜累计
1062,映,反映｜映射｜映照
1063,灯,灯光｜电灯｜灯笼
1064,岛,岛屿｜海岛｜小岛
1065,桥,桥梁｜大桥｜桥洞
1066,遗,遗产｜遗憾｜遗留
1067,扬,表扬｜飘扬｜发扬
1068,睛,眼睛｜火眼金睛｜定睛
1069,鲁,鲁莽｜鲁迅｜粗鲁
1070,恐,恐怖｜恐惧｜恐龙
1071,尚,和尚｜高尚｜尚未
1072,秋,秋天｜秋季｜中秋
1073,拥,拥抱｜拥有｜拥挤
1074,智,智慧｜智力｜机智
1075,粮,粮食｜粮仓｜口粮
1076,牙,牙齿｜牙刷｜牙膏
1077,宗,宗教｜祖宗｜宗族
1078,奶,牛奶｜奶奶｜奶粉
1079,韩,韩国｜韩语｜韩文
1080,渐,逐渐｜渐渐｜渐进
1081,幅,幅度｜幅员｜一幅
1082,闭,关闭｜封闭｜闭眼
1083,鼓,鼓励｜鼓掌｜鼓动
1084,瑞,瑞士｜瑞雪｜祥瑞
1085,莫,莫非｜莫大｜莫要
1086,昨,昨天｜昨日｜昨晚
1087,厅,客厅｜大厅｜餐厅
1088,染,染色｜污染｜传染
1089,暗,黑暗｜暗示｜暗淡
1090,库,仓库｜水库｜库房
1091,寻,寻找｜寻求｜寻人
1092,旁,旁边｜旁观｜身旁
1093,贫,贫困｜贫穷｜贫苦
1094,森,森林｜森严｜阴森
1095,攻,攻击｜进攻｜攻打
1097,损,损失｜损坏｜损害
1098,吴,吴国｜吴语｜姓吴
1099,妻,妻子｜夫妻｜妻儿
1100,码,号码｜密码｜码头
1101,末,末尾｜周末｜末日
1102,抢,抢劫｜抢夺｜抢救
1103,植,植物｜种植｜植树
1104,坦,坦白｜平坦｜坦然
1105,伦,伦理｜伦敦｜无与伦比
1106,阵,阵容｜一阵｜阵雨
1107,透,透明｜透视｜渗透
1108,鬼,鬼魂｜鬼怪｜捣鬼
1109,鸡,鸡蛋｜鸡肉｜鸡毛
1110,兄,兄弟｜兄长｜师兄
1111,赢,赢得｜输赢｜赢家
1112,塔,塔楼｜宝塔｜灯塔
1113,拜,拜访｜拜拜｜崇拜
1114,析,分析｜剖析｜解析
1115,骨,骨头｜骨气｜排骨
1116,予,给予｜授予｜赋予
1117,挂,挂念｜悬挂｜挂钩
1118,齐,整齐｜齐全｜齐心
1119,谓,所谓｜称谓｜无谓
1120,诺,承诺｜诺言｜许诺
1121,塞,堵塞｜塞车｜塞满
1122,盛,盛开｜盛大｜旺盛
1123,敌,敌人｜敌意｜无敌
1124,咱,咱们｜咱家｜咱俩
1125,蒙,蒙古｜蒙蔽｜蒙受
1126,烧,烧火｜发烧｜烧毁
1127,孙,孙子｜孙女｜子孙
1129,迪,启迪｜迪斯科｜迪拜
1130,雄,英雄｜雄伟｜雄壮
1131,操,操作｜体操｜操劳
1132,禁,禁止｜禁令｜禁区
1133,暴,暴力｜暴雨｜暴风
1134,筑,建筑｜筑路｜筑巢
1135,陪,陪伴｜陪同｜陪护
1136,彻,彻底｜彻夜｜贯彻
1137,亡,死亡｜灭亡｜逃亡
1138,盖,盖子｜覆盖｜盖楼
1139,姆,姆妈｜保姆｜
1140,途,途径｜路途｜途中
1141,币,货币｜硬币｜钱币
1142,耳,耳朵｜耳机｜木耳
1143,申,申请｜申明｜申述
1144,摆,摆放｜摇摆｜摆弄
1145,烦,烦恼｜麻烦｜烦心
1146,盟,联盟｜结盟｜盟军
1147,幕,幕后｜幕布｜屏幕
1148,邮,邮票｜邮箱｜邮寄
1149,灾,灾难｜火灾｜水灾
1150,姑,姑娘｜姑姑｜姑妈
1151,川,四川｜河川｜川流不息
1152,勇,勇敢｜勇气｜英勇
1153,偷,偷窃｜偷偷｜偷懒
1154,驻,驻扎｜驻守｜驻军
1155,赵,赵州桥｜赵姓｜赵家
1156,狂,疯狂｜狂风｜狂喜
1157,抽,抽签｜抽屉｜抽水
1158,冬,冬天｜冬季｜冬瓜
1159,麦,麦子｜小麦｜麦田
1160,刀,刀子｜刀片｜剪刀
1161,弱,弱小｜弱点｜软弱
1162,莱,莱芜｜莱茵河｜蓬莱
1163,吨,吨位｜一吨｜吨数
1164,绩,成绩｜业绩｜功绩
1165,窗,窗户｜窗口｜窗台
1166,折,折扣｜折断｜折腾
1167,贴,贴纸｜粘贴｜贴心
1168,沿,沿着｜沿途｜沿海
1169,迫,迫使｜迫切｜压迫
1170,挑,挑战｜挑选｜挑水
1171,逃,逃跑｜逃避｜逃走
1172,迹,痕迹｜迹象｜足迹
1173,赞,赞美｜称赞｜赞同
1174,粉,粉末｜粉丝｜粉红
1175,享,享受｜分享｜享福
1176,镜,镜子｜眼镜｜镜头
1177,践,实践｜践踏｜践行
1178,聚,聚集｜聚会｜聚拢
1179,勒,勒紧｜勒索｜勾勒
1180,腿,大腿｜腿脚｜火腿
1181,鞋,鞋子｜皮鞋｜拖鞋
1182,倍,加倍｜倍数｜事半功倍
1183,洪,洪水｜洪亮｜洪灾
1184,弃,放弃｜抛弃｜弃权
1185,违,违反｜违背｜违法
1186,召,召开｜召唤｜召集
1187,摇,摇晃｜摇摆｜摇动
1188,茶,茶叶｜喝茶｜茶馆
1189,默,沉默｜默写｜默许
1190,谋,谋划｜计谋｜谋略
1191,软,软件｜柔软｜软化
1192,零,零钱｜零件｜零点
1193,岸,岸边｜海岸｜河岸
1194,障,障碍｜保障｜屏障
1195,蓝,蓝色｜蓝天｜蓝图
1196,潮,潮流｜高潮｜潮水
1197,尊,尊重｜尊敬｜尊严
1198,爆,爆炸｜爆发｜火爆
1199,繁,繁华｜繁忙｜繁荣
1200,圆,圆形｜圆满｜圆桌
1201,络,网络｜联络｜脉络
1202,戴,戴帽｜爱戴｜穿戴
1203,庄,村庄｜庄严｜庄园
1204,朱,朱红｜朱砂｜姓朱
1205,澳,澳洲｜澳门｜澳大利亚
1206,伍,队伍｜入伍｜伍佰
1207,替,代替｜替换｜替身
1208,避,避免｜躲避｜避难
1209,硬,硬件｜硬币｜强硬
1210,订,订单｜预订｜订正
1211,毫,毫米｜毫不｜毫毛
1212,钢,钢铁｜钢笔｜钢材
1213,尤,尤其｜尤物｜怨天尤人
1214,梅,梅花｜梅子｜梅雨
1215,厚,厚度｜厚道｜厚重
1216,丁,丁香｜园丁｜肉丁
1217,伴,伙伴｜陪伴｜伴侣
1218,阴,阴天｜阴凉｜阴阳
1219,墙,墙壁｜墙角｜围墙
1220,残,残疾｜残酷｜残留
1221,诚,诚实｜诚信｜真诚
1222,纷,纷纷｜纷争｜纷乱
1223,圈,圈子｜圈套｜圆圈
1224,箱,箱子｜纸箱｜行李箱
1225,炸,炸弹｜爆炸｜油炸
1226,偏,偏心｜偏向｜偏差
1227,纯,纯洁｜纯净｜单纯
1228,综,综合｜综艺｜错综
1229,忽,忽然｜忽略｜忽视
1230,刺,刺激｜刺猬｜鱼刺
1231,宽,宽阔｜宽容｜宽度
1232,岗,岗位｜山岗｜岗亭
1233,延,延长｜延迟｜延期
1234,瓦,瓦片｜砖瓦｜瓦解
1235,甲,甲板｜指甲｜盔甲
1236,贯,贯穿｜一贯｜贯通
1237,袋,袋子｜口袋｜麻袋
1238,唐,唐朝｜唐装｜荒唐
1240,宜,便宜｜适宜｜宜人
1241,卷,卷子｜卷轴｜春卷
1242,租,租房｜出租｜租金
1243,桌,桌子｜书桌｜餐桌
1244,呆,呆子｜发呆｜呆板
1245,巧,巧妙｜巧合｜技巧
1246,泰,泰山｜泰然｜安泰
1247,摩,摩托｜按摩｜摩擦
1248,忍,忍耐｜忍受｜残忍
1249,恋,恋爱｜迷恋｜恋家
1250,婆,婆婆｜外婆｜婆媳
1251,启,启动｜启发｜开启
1252,液,液体｜血液｜溶液
1253,俩,咱俩｜夫妻俩｜哥俩
1254,夺,夺取｜争夺｜抢夺
1255,键,键盘｜关键｜琴键
1256,碰,碰到｜碰撞｜碰巧
1257,津,天津｜津贴｜问津
1258,距,距离｜差距｜间距
1259,闹,热闹｜吵闹｜闹钟
1260,姓,姓名｜姓氏｜老百姓
1261,迅,迅速｜迅猛｜迅雷
1262,偶,偶尔｜偶像｜配偶
1263,仪,仪式｜仪表｜仪器
1264,符,符号｜符合｜护身符
1265,凡,平凡｜凡是｜非凡
1266,曼,曼谷｜曼妙｜罗曼
1267,旗,旗帜｜国旗｜旗子
1268,晓,晓得｜拂晓｜晓得了
1269,丹,牡丹｜丹青｜灵丹
1270,骗,骗子｜欺骗｜诈骗
1271,魔,魔鬼｜魔术｜魔力
1272,喊,喊叫｜呼喊｜大喊
1273,泪,眼泪｜泪水｜泪流满面
1274,冒,冒险｜冒犯｜冒充
1275,矿,矿石｜煤矿｜矿产
1276,徐,徐州｜徐缓｜徐步
1277,艾,艾草｜艾叶｜艾滋病
1278,雅,优雅｜雅致｜文雅
1279,舍,宿舍｜舍弃｜舍不得
1280,峰,山峰｜高峰｜巅峰
1281,惯,习惯｜惯性｜惯用
1282,净,干净｜净化｜洁净
1283,皇,皇帝｜皇宫｜皇后
1284,遭,遭遇｜遭受｜遭殃
1285,乘,乘车｜乘坐｜乘法
1286,灭,消灭灭火｜灭绝｜灭亡
1287,敬,尊敬｜敬礼｜敬佩
1288,佳,佳肴｜佳话｜佳节
1289,亦,亦然｜亦无｜亦步亦趋
1290,忆,回忆｜记忆｜忆苦思甜
1291,阻,阻止｜阻碍｜阻力
1292,鸟,鸟儿｜小鸟｜鸟类
1293,辑,编辑｜辑录｜逻辑
1294,劲,劲头｜使劲｜强劲
1295,触,接触｜触摸｜触觉
1296,亩,亩产｜一亩｜田亩
1297,肥,肥胖｜肥料｜肥沃
1298,漂,漂亮｜漂浮｜漂流
1299,盾,盾牌｜后盾｜矛盾
1300,冠,冠军｜皇冠｜冠冕
1301,欲,欲望｜食欲｜欲罢不能
1302,振,振动｜振奋｜振作
1303,淡,淡水｜淡季｜平淡
1304,患,患者｜患病｜患难
1305,宫,宫殿｜皇宫｜故宫
1306,瓶,瓶子｜花瓶｜瓶盖
1307,贷,贷款｜信贷｜房贷
1308,扎,扎实｜扎根｜扎针
1309,隐,隐藏｜隐私｜隐约
1310,侵,侵略｜侵权｜入侵
1311,虚,虚假｜虚心｜虚弱
1312,斤,斤两｜公斤｜半斤
1313,漫,漫画｜浪漫｜漫长
1314,珍,珍贵｜珍珠｜珍惜
1315,叔,叔叔｜叔父｜表叔
1316,励,鼓励｜激励｜励志
1317,悲,悲伤｜悲剧｜悲痛
1318,刊,刊物｜刊登｜报刊
1319,刑,刑法｜刑罚｜刑事
1320,闪,闪电｜闪烁｜闪亮
1321,猪,猪肉｜猪头｜养猪
1322,泛,广泛｜泛滥｜泛舟
1323,兼,兼职｜兼顾｜兼备
1324,乌,乌鸦｜乌云｜乌黑
1325,埃,埃及｜尘埃｜苏维埃
1326,艰,艰难｜艰苦｜艰辛
1327,页,页面｜网页｜书页
1328,丈,丈夫｜丈量｜方丈
1329,秒,秒杀｜秒表｜分秒
1330,涉,涉及｜涉嫌｜交涉
1331,胞,细胞｜同胞｜胞兄
1332,猫,猫粮｜猫咪｜熊猫
1333,宾,宾馆｜宾客｜贵宾
1334,聊,聊天｜无聊｜闲聊
1335,羊,羊肉｜羊毛｜山羊
1336,恨,仇恨｜怨恨｜悔恨
1337,洞,洞穴｜山洞｜洞察
1338,毁,毁灭｜毁坏｜摧毁
1339,震,地震｜震动｜震惊
1340,污,污染｜污水｜贪污
1341,侧,侧面｜侧身｜侧门
1342,徒,徒弟｜徒步｜徒劳
1343,虎,老虎｜虎牙｜虎皮
1344,壮,壮丽｜强壮｜壮士
1345,酸,酸奶｜酸菜｜心酸
1346,矛,矛盾｜矛头｜长矛
1347,档,档案｜档次｜存档
1348,逼,逼迫｜逼真｜紧逼
1349,丢,丢失｜丢掉｜丢脸
1350,径,路径｜直径｜捷径
1351,剑,宝剑｜剑术｜击剑
1352,贡,贡献｜进贡｜贡品
1353,汤,汤圆｜鸡汤｜喝汤
1354,珠,珍珠｜珠宝｜眼珠
1355,殊,特殊｜殊荣｜悬殊
1356,赏,欣赏｜奖赏｜赏月
1357,乔,乔装｜乔迁｜乔木
1358,滚,滚动｜滚烫｜翻滚
