definition_id,hanzi,pinyin,pos,definition_1,definition_2,better
1611,中,zhōng,名词,跟四周的距离相等;中心,中心位置，与四周等距,2
1612,中,zhōng,名词,(Zhōng)指中国,中国的简称,2
1613,中,zhōng,名词,范围内;内部,在某个范围或内部,2
1614,中,zhōng,形容词,位置在两端之间的,两端之间的位置,2
1615,中,zhōng,形容词,等级在两端之间的,等级在两端之间的,1
1616,中,zhōng,形容词,不偏不倚,不偏不倚的,2
1617,中,zhōng,名词,中人,中间人，调解者,2
1618,中,zhōng,动词,适于;合于,适合，符合,2
1619,中,zhōng,形容词,成;行;好,成;行;好,1
1620,中,zhōng,助词,用在动词后表示持续状态(动词前有‘在’字),动词后助词，表示持续状态,2
1621,中,zhòng,动词,正对上;恰好合上,正对上;恰好合上,1
1622,中,zhòng,动词,受到;遭受,遭受，受到,2
788111,中介,zhōng jiè,名词,媒介,中间媒介,2
565711,中午,zhōng wǔ,名词,指白天十二点左右的一段时间。,白天的正午时分,2
2000011,中国,zhōng guó,名词,东亚的主权国家,东亚主权国家,2
1024311,中央,zhōng yāng,名词,中心地方,中心位置,2
1024312,中央,zhōng yāng,名词,特指国家政权或政治团体的最高领导机构,国家最高权力机构,2
788211,中心,zhōng xīn,名词,跟四周的距离相等的位置,跟四周的距离相等的位置,2
788212,中心,zhōng xīn,名词,事物的主要部分,事物的核心部分,2
788213,中心,zhōng xīn,名词,在某一方面占重要地位的城市或地区,在某一方面占重要地位的城市或地区,2
788214,中心,zhōng xīn,名词,设备、技术力量等比较完备的机构和单位(多作单位名称,机构单位名称（设备技术完备）,2
665211,中文,zhōng wén,名词,"中国的语言文字,特指汉族的语言文字。",汉语言文字,2
1024111,中断,zhōng duàn,动词,中途停止或断绝,中途停止,2
788311,中旬,zhōng xún,名词,每月十一日到二十日的十天。,每月11-20日,2
1024211,中立,zhōng lì,形容词,"处于两个对立的政治力量之间,不倾向于任何一方",不倾向任何对立方的立场,2
608911,中间,zhōng jiān,名词,里面,在内部,2
608913,中间,zhōng jiān,名词,在事物两端之间或两个事物之间的位置,两端之间的位置,2
80011,丰,fēng,形容词,丰富,数量充足的,2
80012,丰,fēng,形容词,大,体积或程度大的,2
80013,丰,fēng,名词,(Fēng)姓。,姓氏,2
80014,丰,fēng,名词,美好的容貌和姿态,美好的仪态,2
621211,丰富,fēng fù,形容词,(物质财富、学识经验等)种类多或数量大,种类多数量大,2
621212,丰富,fēng fù,动词,使丰富,使变得丰富,2
851011,丰收,fēng shōu,名词,收成好(跟‘歉收’相对as opposed to‘crop failure’ or ‘bad harvest’}),农作物产量高,2
850811,丰满,fēng mǎn,形容词,充足,充足；数量多,2
850812,丰满,fēng mǎn,形容词,(身体或身体的一部分)胖得匀称好看,（指身体或身体部位）匀称而富有美感,2
850911,丰盛,fēng shèng,形容词,丰富(指物质方面),（物质方面）丰富充足,2
165811,串,chuàn,动词,连贯,将事物连贯起来,2
165813,串,chuàn,动词,勾结(做坏事),暗中勾结做坏事,2
165814,串,chuàn,动词,错误地连接,错误地连接在一起,2
165815,串,chuàn,动词,由这里到那里走动,在不同地点之间走动,2
165816,串,chuàn,动词,担任戏曲角色,在戏曲中扮演角色,2
86911,临,lín,动词,靠近;对着,靠近；面对,2
86912,临,lín,动词,来到;到达,到达某地,2
86913,临,lín,副词,将要;快要,即将发生,2
86914,临,lín,动词,照着字画模仿,模仿字画,2
86915,临,lín,名词,(Lín)姓。,姓氏,2
907711,临床,lín chuáng,名词,医学上称医生给病人诊断和治疗疾病,医生对病人进行诊断和治疗,2
727611,临时,lín shí,副词,临到事情发生的时候,在事情发生时,2
727612,临时,lín shí,形容词,暂时;短期,短期的；暂时的,2
283412,丸,wán,名词,丸药,小粒的药丸,2
283413,丸,wán,量词,用于丸药,用于计量丸药,2
148311,丹,dān,形容词,红色,红色,2
148312,丹,dān,名词,"依成方制成的颗粒状或粉末状的中药(从前道家炼药多用朱砂,所以称为‘丹’)",中药制成的颗粒或粉末,2
148313,丹,dān,名词,指丹砂。,丹砂,2
148314,丹,dān,名词,(Dān)姓。,姓氏,2
1811,为,wèi,动词,帮助;卫护,帮助或保护,2
1812,为,wèi,介词,表示行为的对象;替,替某人做某事,2
1813,为,wèi,介词,表示目的,表示目的,2
1814,为,wèi,介词,对;向,对某人或某事,2
1815,为,wèi,连词,因为,表示原因,2
1821,为,wéi,动词,做;作为,做某事,2
1822,为,wéi,动词,充当,担任某种角色,2
1823,为,wéi,动词,变成;成,变成某种状态,2
1824,为,wéi,动词,是,表示等同,2
1825,为,wéi,介词,被(跟‘所’字合用),被（用于被动语态）,2
1826,为,wéi,助词,"常跟‘何’相应,表示疑问",用于疑问句,2
1827,为,wéi,助词,"附于某些单音形容词后,构成表示程度、范围的副词",构成程度副词,2
1828,为,wéi,助词,"附于某些表示程度的单音副词后,加强语气",加强语气,2
603311,为了,wèi le,介词,表示目的,表示目的,2
603411,为什么,wèi shén me,代词,询问原因或目的,询问原因,2
974711,为期,wéi qī,动词,从时间、期限长短上看,从时间上看,2
974611,为难,wéi nán,形容词,感到难以应付,感到困难,2
974612,为难,wéi nán,动词,作对或刁难,故意制造困难,2
974811,为首,wéi shǒu,动词,作为领头人,作为领导者,2
4511,主,zhǔ,名词,接待别人的人(跟‘客、宾’相对as opposed to‘guest’ or ‘visitor’}),接待客人的人,2
4512,主,zhǔ,名词,权力或财物的所有者,财物的拥有者,2
4513,主,zhǔ,名词,旧社会中占有奴隶或雇用仆役的人(跟‘奴、仆’相对as opposed to‘slave’ or ‘servant’}),旧社会中占有奴隶或雇用仆役的人(跟‘奴、仆’相对),2
4514,主,zhǔ,名词,当事人,相关的人,2
4515,主,zhǔ,名词,基督教徒对上帝、伊斯兰教徒对真主的称呼。,上帝或真主,2
4516,主,zhǔ,形容词,最重要的;最基本的,最重要的,2
4517,主,zhǔ,动词,负主要责任;主持,负责管理,2
4518,主,zhǔ,动词,主张,提出主张,2
4519,主,zhǔ,动词,预示(吉凶祸福、自然变化等),预示未来,2
4520,主,zhǔ,名词,对事情的确定的见解,对事物持有的明确观点,2
4521,主,zhǔ,形容词,从自身出发的,基于个人视角的,2
4522,主,zhǔ,名词,死人的牌位,祭祀用的死者牌位,2
4523,主,zhǔ,名词,(Zhǔ)姓。,姓氏用字,2
789211,主人,zhǔ rén,名词,接待客人的人(跟‘客人’相对as opposed to‘guest’})。,接待宾客的一方,2
789212,主人,zhǔ rén,名词,聘用家庭教师、账房等的人;雇用仆人的人。,旧时雇佣家庭教师或仆役的雇主,2
789213,主人,zhǔ rén,名词,财物或权力的所有人,财产或权力的拥有者,2
1026511,主办,zhǔ bàn,动词,主持办理;主持举办,负责组织筹办,2
665811,主动,zhǔ dòng,形容词,不待外力推动而行动(跟‘被动’相对as opposed to‘passive’}),自发采取行动,2
665812,主动,zhǔ dòng,形容词,"能够造成有利局面,使事情按照自己的意图进行(跟‘被动’相对as opposed to‘be thrown into passivity’})",掌控有利局面以达成目标,2
1026611,主导,zhǔ dǎo,形容词,主要的并且引导事物向某方面发展的,起主要引导作用的,2
1026612,主导,zhǔ dǎo,名词,起主导作用的事物,具有引导作用的核心因素,2
789311,主席,zhǔ xí,名词,主持会议的人。,会议主持人,2
789312,主席,zhǔ xí,名词,某些国家、国家机关、党派或团体某一级组织的最高领导职位名称。,组织机构的最高领导人,2
789411,主张,zhǔ zhāng,动词,对于如何行动持有某种见解,坚持某种行动理念,2
789412,主张,zhǔ zhāng,名词,对于如何行动所持有的见解,关于行动方案的见解,2
665911,主意,zhǔ yi,名词,主见,明确的个人见解,2
665912,主意,zhǔ yi,名词,办法,解决问题的方案,2
789011,主持,zhǔ chí,动词,负责掌握或处理,负责管理运作,2
789012,主持,zhǔ chí,动词,主张;维护,坚持并维护某种立场,2
1026911,主权,zhǔ quán,名词,"一个国家在其领域内拥有的最高权力。根据这种权力,国家按照自己的意志决定对内对外政策,处理国内国际一切事务,而不受任何外来干涉。",国家独立行使的最高权力,2
1026811,主流,zhǔ liú,名词,干流。,河流的干道,2
1026812,主流,zhǔ liú,名词,事情发展的主要方面,事物发展的主要方向,2
1026711,主管,zhǔ guǎn,动词,负主要责任管理(某一方面),负责管理特定事务,2
1026712,主管,zhǔ guǎn,名词,主管的人员,部门负责人,2
609311,主要,zhǔ yào,形容词,有关事物中最重要的;起决定作用的,最重要的组成部分,2
789111,主观,zhǔ guān,形容词,属于自我意识方面的(跟‘客观’相对as opposed to‘objective’}),基于个人意识的,2
789112,主观,zhǔ guān,形容词,"不依据实际情况,单凭自己的偏见的(跟‘客观’相对as opposed to‘objective’})",脱离实际的个人偏见,2
1027011,主题,zhǔ tí,名词,"文学、艺术作品中所表现的中心思想,是作品思想内容的核心。",文艺作品的核心思想,2
1027012,主题,zhǔ tí,名词,泛指谈话、文件等的主要内容,内容的中心议题,2
100211,丽,lí,名词,"丽水(Líshuǐ),地名,在浙江。",浙江地名用字,2
100212,丽,lí,名词,"高丽(Gāolí),朝鲜历史上的王朝,中国过去沿用指朝鲜。",朝鲜古称用字,2
100221,丽,lì,形容词,好看;美丽,视觉上令人愉悦的,2
100222,丽,lì,动词,附着,依附于某物,2
60511,举,jǔ,动词,往上托;往上伸,向上托起物体,2
60512,举,jǔ,名词,举动,具体行为动作,2
60513,举,jǔ,动词,兴起;起,发起行动,2
60514,举,jǔ,动词,生(孩子),生育后代,2
60515,举,jǔ,动词,推选;选举,推选代表,2
60516,举,jǔ,名词,举人的简称,科举功名简称,2
60517,举,jǔ,动词,提出,提出,2
60518,举,jǔ,形容词,全,完整的全部,2
2000173,举世瞩目,jǔ shì zhǔ mù,形容词,吸引全球关注,引起全球关注,2
2000172,举世闻名,jǔ shì wén míng,形容词,全世界都知道,享誉全球的,2
633011,举办,jǔ bàn,动词,举行(活动);办理(事业),组织筹办活动,2
894111,举动,jǔ dòng,名词,动作;行动,具体行为表现,2
593911,举行,jǔ xíng,动词,进行(集会、比赛等),开展集体活动,2
894211,举足轻重,jǔ zú qīng zhòng,形容词,"所处地位重要,一举一动都关系到全局。",具有关键影响力,2
2015311,乂,yì,动词,治理;安定,治理国家,2
142611,乃,nǎi,动词,是;就是;实在是,表示判断,2
142612,乃,nǎi,连词,于是,表示因果关系，相当于“于是”、“因此”,2
142613,乃,nǎi,副词,才,表示条件关系，相当于“才”、“只有...才”,2
142614,乃,nǎi,代词,你;你的,古汉语中表示第二人称，相当于“你”或“你的”,2
69911,久,jiǔ,形容词,时间长(跟‘暂’相对as opposed to‘temporary’}),指时间长（与“暂”相对）,2
69912,久,jiǔ,名词,时间的长短,指时间持续的长度,2
8011,么,me,助词,后缀,用作词的后缀,2
8012,么,me,助词,歌词中的衬字,用于歌词中作为衬字,2
9711,义,yì,名词,正义,公正的道理或行为,2
9712,义,yì,形容词,合乎正义或公益的,符合正义或公共利益的,2
9713,义,yì,名词,情谊,人与人之间的情谊,2
9714,义,yì,形容词,因抚养或拜认而成为亲属的,通过抚养或拜认形成的亲属关系,2
9715,义,yì,形容词,人工制造的(人体的部分),人工制造的（指人体部分）,2
9716,义,yì,名词,(Yì)姓。,姓氏,2
9717,义,yì,名词,意义,语言文字或其他符号所表示的内容,2
777911,义务,yì wù,名词,"公民或法人按法律规定应尽的责任,例如服兵役(跟‘权利’相对as opposed to‘right’})。",法律规定的公民或法人应尽的责任（如服兵役）,2
777912,义务,yì wù,名词,道德上应尽的责任,道德上应承担的责任,2
777913,义务,yì wù,形容词,不要报酬的,自愿承担且不收取报酬的,2
7011,之,zhī,动词,往,前往,2
7012,之,zhī,代词,代替人或事物(限于做宾语),代替人或事物（作宾语）,2
7013,之,zhī,助词,"虚用,无所指",虚指，无具体意义,2
7014,之,zhī,代词,这;那,指示代词，相当于“这”、“那”,2
7015,之,zhī,助词,"用在定语和中心词之间,组成偏正词组",连接定语和中心语的助词,2
7016,之,zhī,助词,"用在主谓结构之间,取消它的独立性,使变成偏正结构",取消句子独立性的结构助词,2
141221,乌,wū,名词,乌鸦,乌鸦的简称,2
141222,乌,wū,形容词,黑色,黑色,2
141223,乌,wū,名词,(Wū)姓。,姓氏,2
141224,乌,wū,代词,何;哪里(多用于反问,疑问代词，相当于“哪里”（多用于反问）,2
2019611,乌涂,wū tu,形容词,水不凉也不热(多指饮用的水,指水温不冷不热（多指饮用水）,2
2019612,乌涂,wū tu,形容词,不爽利;不干脆。,形容做事不干脆利落,2
976611,乌黑,wū hēi,形容词,深黑,形容颜色非常黑,2
347711,乍,zhà,副词,刚刚开始;起初,表示动作刚开始,2
347712,乍,zhà,副词,忽然;突然,表示情况突然发生,2
347713,乍,zhà,动词,同‘奓’,同“奓”，张开,2
347714,乍,zhà,名词,(Zhà)姓。,姓氏,2
62811,乎,hū,助词,"表示疑问,跟‘吗’相同",表示疑问的语气词（相当于“吗”）,2
62812,乎,hū,助词,"表示选择的疑问,跟‘呢’相同",表示选择的疑问语气（相当于“呢”）,2
62813,乎,hū,助词,"表示揣度,跟‘吧’相同",表示揣测的语气词（相当于“吧”）,2
62814,乎,hū,助词,"动词后缀,作用跟‘于’相同",动词后缀（作用同“于”）,2
