definition_id,pinyin_id,definition_sn,definition_cn,definition_en,definition_img,ref_pinyin_id,pos
5112,511,2,方言中用于男子名字后，指其妻子。,dialectal suffix for wife,,,助词
5131,513,1,家庭；住户。,family,,,名词
5132,513,2,家庭的住所。,home,,,名词
5133,513,3,指工作单位或办公地点。,workplace,,,名词
5134,513,4,从事某种行业的人或家庭。,professional,,,名词
5135,513,5,掌握某种专门学识或从事某种专门活动的人,expert,,,名词
5136,513,6,学术流派。,school of thought,,,名词
5137,513,7,指对立中的一方。,side,,,名词
5138,513,8,谦辞，用于称呼自己的长辈亲属。,my (humble),,,名词
5139,513,9,饲养的(跟‘野’相对),domestic,,,形容词
5140,513,10,方言中指驯养。,domesticate,,,动词
5141,513,11,用于计量家庭或企业。,classifier for families,,,量词
5142,513,12,姓氏。,a surname,,,名词
5211,521,1,姓氏,a surname,,,名词
5221,522,1,种植,plant,,,动词
5231,523,1,物种的简称,species,,,名词
5232,523,2,人种,race,,,名词
5234,523,4,指胆量或骨气（与“有、没有”连用）,guts (used with 有/没有),,,名词
5235,523,5,〈量词〉表示种类,kind; type,,,量词
5236,523,6,姓氏,a surname,,,名词
5311,531,1,内部（与“外”相对）。,inside,,,名词
5312,531,2,附在“这、那、哪”等字后表示地点。,place,,,名词
5322,532,2,内部；内部的（与“外”相对）。,inner,,,名词
5323,532,3,街坊,neighborhood,,,名词
5324,532,4,家乡。,hometown,,,名词
5325,532,5,古代户籍单位，五邻为一里。,ancient administrative unit,,,名词
5326,532,6,姓氏。,surname,,,名词
5327,532,7,长度单位，1市里等于500米。,Chinese mile (500 meters),,,名词
5411,541,1,数量大,many,,,形容词
5412,541,2,超出原有数量,exceed,,,动词
5413,541,3,过度的,excessive,,,形容词
5414,541,4,有余,odd,,,形容词
5415,541,5,程度差异大,much,,,副词
5416,541,6,姓氏,a surname,,,名词
5417,541,7,询问程度,how,,,副词
5418,541,8,表示高度,how,,,副词
5419,541,9,某种程度,somewhat,,,副词
5511,551,1,织布前整理纱线,warping,,,动词
5521,552,1,织物纵向的纱线,warp,,,名词
5522,552,2,中医指气血运行的主干,meridian,,,名词
5523,552,3,地理经度,longitude,,,名词
5524,552,4,经营；管理,manage,,,动词
5525,552,5,上吊,hang,,,动词
5526,552,6,恒常的；正常的,constant,,,形容词
5527,552,7,经典著作,classic,,,名词
5528,552,8,月经,menstruation,,,名词
5529,552,9,姓氏,a surname,,,名词
5530,552,10,经过；经历,undergo,,,动词
5531,552,11,忍受,endure,,,动词
5611,561,1,自己,self; oneself; one's own,,,代词
5612,561,2,自然;当然,naturally; certainly,,,副词
5613,561,3,从;由,from; since,,,介词
5711,571,1,当前时刻,present,,,名词
5712,571,2,临时或即兴,impromptu,,,形容词
5713,571,3,手头可用的,on hand,,,形容词
5714,571,4,现金,cash,,,名词
5715,571,5,显露或展示,show,,,动词
5811,581,1,相同的,same,,,形容词
5812,581,2,与...相同,same as,,,动词
5813,581,3,一起（做事）,together,,,副词
5814,581,4,介词：引进动作对象（同“跟”）,with,,,介词
5815,581,5,介词：引进比较对象（同“跟”）,as...as,,,介词
5816,581,6,方言介词：替人做事（同“给”）,for,,,介词
5817,581,7,连词：表示联合关系（同“和”）,and,,,连词
5818,581,8,姓氏,surname,,,名词
5911,591,1,空间上位于背面（与前相对）,back,,,形容词
5912,591,2,时间上较晚的（与前、先相对）,later,,,形容词
5913,591,3,次序上靠近末尾的,last,,,形容词
5914,591,4,子孙后代,offspring,,,名词
5915,591,5,君主的配偶,queen,,,名词
5916,591,6,古代对君主的称呼,sovereign,,,名词
5917,591,7,姓氏,a surname,,,名词
6011,601,1,生育；分娩,give birth,,,动词
6012,601,2,生产；创造财富,produce,,,动词
6013,601,3,出产,manufacture,,,动词
6014,601,4,产品；物产,product,,,名词
6015,601,5,产业；财产,property,,,名词
6111,611,1,四角均为直角的四边形或六面均为矩形的立体,square,,,名词
6112,611,2,数学中的乘方运算,power,,,名词
6113,611,3,用于计量方形物品的量词,[measure word for square objects],,,量词
6114,611,4,正直的,upright,,,形容词
6115,611,5,姓氏,a surname,,,名词
6116,611,6,空间或时间的指向,direction,,,名词
6117,611,7,事物的某一部分或角度,aspect,,,名词
6118,611,8,特定区域或地点,place,,,名词
6119,611,9,解决问题的途径,method,,,名词
6121,611,11,表示动作正在进行,just,,,副词
6211,621,1,工人和工人阶级。,workers and the working class,,,名词
6212,621,2,工作；生产劳动。,work; labour,,,动词
6213,621,3,工程。,construction project,,,名词
6214,621,4,工业。,industry,,,名词
6215,621,5,工程师。,engineer,,,名词
6216,621,6,一个工人或农民一个劳动日的工作量。,person-day,,,量词
6218,621,8,擅长；善于。,be good at,,,动词
6219,621,9,精巧；精致。,exquisite; fine,,,形容词
6220,621,10,中国民族音乐音阶的一级，相当于简谱的“3”。,musical note (equivalent to '3'),,,名词
6311,631,1,走,go; walk; travel,,,动词
6312,631,2,指路程,trip; journey,,,名词
6313,631,3,指旅行或跟旅行有关的,travel,,,名词
6314,631,4,流动性的;临时性的,temporary; makeshift,,,形容词
6315,631,5,流通;推行,be current; circulate,,,动词
6316,631,6,做;办,do; perform; carry out,,,动词
6317,631,7,表示进行某项活动(多用于双音动词前),"[used before a disyllabic verb, indicating the performance of some action]",,,动词
6318,631,8,(旧读formerly pronouncedxìng)行为,behaviour; conduct,,,名词
6319,631,9,可以,be all right; will do,,,动词
6320,631,10,能干,capable; competent,,,形容词
6321,631,11,将要,will; shall; be going to; be about to,,,副词
6322,631,12,"吃了药之后使药性发散,发挥效力",(of medicine) take effect; become effective,,,动词
6323,631,13,(Xíng)姓。,a surname,,,名词
6324,632,4,某些营业机构,business firm,,,名词
6325,632,5,〈量词classifier〉用于成行的东西,[for things in a line],,,量词
6411,641,1,脸部；头的前部,face,,,名词
6412,641,2,向着;朝着,face; towards,,,动词
6414,641,4,亲自；直接,personally; directly,,,动词
6416,641,6,几何学中的二维图形，有长宽无厚度,surface,,,名词
6417,641,7,方面；部分,aspect; side,,,名词
6418,641,8,方位词后缀,directional suffix,,,名词
6419,641,9,用于扁平物品的量词,classifier for flat objects,,,量词
6420,641,10,小麦等粮食磨成的粉,flour,,,名词
6422,641,12,面条,noodles,,,名词
6423,641,13,食物纤维少而柔软,soft and floury,,,形容词
6511,651,1,姓氏。,surname,,,名词
6521,652,1,“那”（nà）的口语发音。,oral pronunciation of 那 (nà),,,代词
6531,653,1,“那”（nà）的口语变音。,variant oral pronunciation of 那 (nà),,,代词
6541,654,1,指示代词，指代较远的人或事物。,that; those (demonstrating something farther away),,,代词
6611,661,1,在体积、数量、力量等方面不及一般标准。,small; little,,,形容词
6612,661,2,短时间地。,briefly,,,副词
6613,661,3,略微；稍微。,slightly,,,副词
6614,661,4,接近但略少于。,nearly,,,副词
6615,661,5,兄弟姐妹中排行最末的。,youngest,,,形容词
6616,661,6,指年轻人或小孩。,youngster,,,名词
6617,661,7,旧指妾。,concubine,,,名词
6618,661,8,谦辞，用于自称或与自己相关的人或事物。,humble self-reference,,,名词
6711,671,1,地点；位置,place,,,名词
6712,671,2,明代驻军单位（现仅用于地名）,Ming military station (now only in place names),,,名词
6713,671,3,机关或办事机构的名称,institute,,,名词
6714,671,4,房屋的计量单位,classifier for houses,,,量词
6715,671,5,与“为/被”连用表被动,passive voice marker,,,助词
6716,671,6,姓氏,surname,,,名词
6811,681,1,用在动词后，表示动作方向向上,[post-verbal] upwards,,,助词
6812,681,2,用在动词后，表示能力是否足以完成某动作,[post-verbal] indicating capability,,,助词
6813,681,3,用在动词后，表示事物随动作立即出现,[post-verbal] indicating immediate result,,,助词
6814,681,4,用在动词后，表示动作涉及的对象,[post-verbal] indicating involvement,,,助词
6815,681,5,由坐卧爬伏而站立或由躺而坐,stand up; rise,,,动词
6816,681,6,使物体离开原位,remove,,,动词
6817,681,7,物体由低处向高处移动,ascend,,,动词
6818,681,8,皮肤上出现（疱、疙瘩等）,develop (skin blemishes),,,动词
6819,681,9,取出收藏或嵌入的物品,extract,,,动词
6820,681,10,事件或现象开始出现,occur,,,动词
6821,681,11,发起或开始进行,initiate,,,动词
6822,681,12,初步撰写或拟定,draft,,,动词
6823,681,13,创建或设立,establish,,,动词
6824,681,14,领取（证件、凭证等）,obtain,,,动词
6825,681,15,从某个时间或地点开始,begin from,,,动词
6826,681,16,用在动词后，表示动作的开始点,[post-verbal] indicating starting point,,,助词
6827,681,17," 放在时间或处所词的前边,表示始点",[dialectal] starting from,,,介词
6828,681,18,方言：表示经过的地点,[dialectal] passing through,,,介词
6829,681,19,用于计量事件或案例,case,,,量词
6830,681,20,用于计量群体或批次,batch,,,量词
6911,691,1,表示动作使对象离开原处。,away,,,助词
6912,691,2,表示动作持续进行。,on,,,助词
6913,691,3,从所在地到别处移动。,go,,,动词
6914,691,4,离开某地。,leave,,,动词
6915,691,5,丧失原有状态。,lose,,,动词
6916,691,6,消除；除掉。,remove,,,动词
6917,691,7,两者之间的空间间隔。,distance,,,动词
6918,691,8,已经过去的（多指时间）。,past,,,形容词
6919,691,9,死亡的委婉说法。,pass away,,,动词
6920,691,10,表示即将进行的动作。,about to,,,助词
6921,691,11,表示动作已开始进行。,have gone to,,,助词
6922,691,12,表示动作的目的或方式。,in order to,,,助词
6923,691,13,方言中表示程度极高。,extremely,,,助词
6924,691,14,汉语四声中的降调。,falling tone,,,名词
6925,691,15,戏曲中扮演角色。,play a role,,,动词
7011,701,1,前往,go,,,动词
7012,701,2,代替人或事物（作宾语）,it; this,,,代词
7013,701,3,虚指，无具体意义,formal particle,,,助词
7014,701,4,指示代词，相当于“这”、“那”,this; that,,,代词
7015,701,5,连接定语和中心语的助词,of,,,助词
7016,701,6,取消句子独立性的结构助词,nominalizer,,,助词
7111,711,1,"表示总括,所总括的成分一般在前",all; whole extent or quantity of,,,副词
7112,711,2,"跟‘是’字合用,说明理由",[used with 是shì to indicate the cause],,,副词
7113,711,3,表示‘甚至’,even,,,副词
7114,711,4,表示‘已经’,already,,,副词
7121,712,1,首都,capital (of a country),,,名词
7122,712,2,"大城市,也指以盛产某种东西而闻名的城市",big city; metropolis (also a city famous for a certain produce),,,名词
7123,712,3,〈旧时old〉某些地区县与乡之间的政权机关。,administrative unit between county and township levels,,,名词
7124,712,4,(Dū)姓。,a surname,,,名词
7211,721,1,正确无误,correct; right,,,形容词
7212,721,2,这样或那样,so; like that,,,代词
7213,721,3,表示转折,but; however,,,连词
7214,721,4,构成副词或形容词的后缀,adverbial/adjectival suffix,,,助词
7311,731,1,物体表面的纹路,texture,,,名词
7312,731,2,事物的规律或道理,principle,,,名词
7313,731,3,自然科学领域,science,,,名词
7314,731,4,处理事务,manage,,,动词
7315,731,5,整理物品,tidy,,,动词
7316,731,6,回应他人言行,respond,,,动词
7317,731,7,姓氏,surname,,,名词
7411,741,1,向前移动,advance,,,动词
7412,741,2,从外面到里面(跟‘出’相对),enter,,,动词
7413,741,3,获得的钱财,income,,,名词
7414,741,4,恭敬地送上,present,,,动词
7415,741,5,表示动作的方向或结果,into,,,动词
7416,741,6,传统住宅的排数单位,row of houses,,,名词
7521,752,1,〈名词〉人或动物的整个身躯,body,,,名词
7522,752,2,〈名词〉物质存在的形态,substance; object,,,名词
7523,752,3,〈名词〉文字或艺术作品的风格形式,style; form,,,名词
7524,752,4,〈动词〉亲身经历；设身处地考虑,experience personally; empathize,,,动词
7525,752,5,〈名词〉组织制度,system,,,名词
7526,752,6,〈名词〉表示动词动作进行状态的语法范畴,(grammar) aspect,,,名词
7611,761,1,仍然；依旧,still,,,副词
7612,761,2,更加；另外,even more,,,副词
7613,761,3,勉强过得去（多指好的方面）,fairly,,,副词
7614,761,4,尚且（用于递进关系）,even,,,连词
7615,761,5,居然；竟然,unexpectedly,,,副词
7616,761,6,早已,as early as,,,副词
7621,762,1,返回原处或恢复原状,return,,,动词
7622,762,2,将物品归还给原主,return,,,动词
7623,762,3,以行动回报他人的行为,reciprocate,,,动词
7624,762,4,姓氏,surname,,,名词
7711,771,1,情绪或状态平稳、不波动,stable,,,形容词
7712,771,2,使某物位置或状态保持不变,fix,,,动词
7713,771,3,做出明确的选择或判断,decide,,,动词
7714,771,4,已经确定且不可更改的,fixed,,,形容词
7715,771,5,按照预先设定的标准或要求,prescribed,,,形容词
7716,771,6,预先约定或订购,order,,,动词
7717,771,7,表示确定无疑,certainly,,,副词
7718,771,8,中文姓氏之一,a surname,,,名词
7811,781,1,"内部完全填满,没有空隙",solid,,,形容词
7812,781,2,真实不虚,real,,,形容词
7813,781,3,客观存在的情况,fact,,,名词
7814,781,4,植物的成熟产物或种子,fruit,,,名词
7911,791,1,符合；按照,according to,,,动词
7912,791,2,好像；如同,like,,,动词
7913,791,3,比得上（仅用于否定）,match (used in negative),,,动词
7914,791,4,超过,surpass,,,动词
7915,791,5,表示举例,for example,,,动词
7916,791,6,前往,go to,,,动词
7917,791,7,姓氏,surname,,,名词
7918,791,8,假如,if,,,连词
7919,791,9,古汉语形容词后缀，表示状态,classical Chinese adjectival suffix,,,助词
8011,801,1,用作词的后缀,suffix,,,助词
8012,801,2,用于歌词中作为衬字,euphonic character,,,助词
8111,811,1,泛指一切客观存在的实体或现象,thing,,,名词
8112,811,2,与自我相对的外部世界或他人,external world,,,名词
8113,811,3,内容;实质,essence,,,名词
8211,821,1,由国家制定或认可，体现统治阶级意志，并以国家强制力保证实施的行为规范总称，包括法律、法令、条例等,law; legal code,,,名词
