rank,hanzi,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
16,国,guó,,,名,代表国家的,国 歌
16,国,guó,,,名,代表国家的,国 徽
16,国,guó,,,名,指我国的,国 产
16,国,guó,,,名,指我国的,国 画
16,国,guó,,,名,指我国的,国 货
16,国,guó,,,名,○ 姓,
17,上,shǎng,,,名,上声,平 上 去入
17,上,shang,,,动,表示人或事物随动作由低处到高处（用在动词后面，下同）,飞 上 蓝天
17,上,shang,,,动,表示人或事物随动作由低处到高处（用在动词后面，下同）,跨 上 战马
17,上,shang,,,动,表示动作达到一定数量,住 上 两三天
17,上,shang,,,动,○ 表示动作有了结果或达到了目标,门关 上 了
17,上,shang,,,动,○ 表示动作有了结果或达到了目标,住 上 了新房
17,上,shang,,,动,○ 表示动作开始并继续,大家又聊 上 了
17,上,shàng,,,名,高处；较高的位置（跟“下”相对）,上 有天，下有地
17,上,shàng,,,名,高处；较高的位置（跟“下”相对）,高高在 上
17,上,shàng,,,名,时间或顺序在前的,上 午
17,上,shàng,,,名,时间或顺序在前的,上 半年
17,上,shàng,,,名,时间或顺序在前的,上 回
17,上,shàng,,,名,等级或质量较高的,上 级
17,上,shàng,,,名,等级或质量较高的,上 等
17,上,shàng,,,名,指君主、皇帝,上 谕
17,上,shàng,,,名,指君主、皇帝,皇 上
17,上,shàng,,,名,指尊长或地位高的人,上 行下效
17,上,shàng,,,名,指尊长或地位高的人,犯 上 作乱
17,上,shàng,,,动,从低处往高处运动；登,上 山
17,上,shàng,,,动,从低处往高处运动；登,上 台
17,上,shàng,,,动,⇒ 向前进,迎着困难 上
17,上,shàng,,,动,⇒ 向前进,一拥而 上
17,上,shàng,,,动,去；往,上 天津
17,上,shàng,,,动,去；往,上 街
17,上,shàng,,,,⇛动达到（一定的数量或程度）,上 了岁数
17,上,shàng,,,,⇛动达到（一定的数量或程度）,上 档次
17,上,shàng,,,,⇛动按规定的时间活动,上 夜班
17,上,shàng,,,,⇛动按规定的时间活动,上 操
17,上,shàng,,,动,⇒ 呈献；供奉,上 茶
17,上,shàng,,,动,⇒ 呈献；供奉,上 供
17,上,shàng,,,动,⇒ 记载；登载,上 了榜
17,上,shàng,,,动,⇒ 记载；登载,上 账
17,上,shàng,,,动,⇒ 特指登台或出现在某些场合,上 演
17,上,shàng,,,动,⇒ 特指登台或出现在某些场合,上 场
17,上,shàng,,,动,安装,上 刺刀
17,上,shàng,,,动,安装,子弹 上 膛
17,上,shàng,,,动,⇒ 拧紧,上 发条
17,上,shàng,,,动,⇒ 拧紧,上 螺丝
17,上,shàng,,,动,⇒ 增补；添加,给机器 上 油
17,上,shàng,,,动,⇒ 增补；添加,上 膘
17,上,shàng,,,动,⇒ 涂；抹,上 漆
17,上,shàng,,,动,⇒ 涂；抹,上 药
17,上,shàng,,,动,○ 进入,上 网
17,上,shàng,,,名,○ 姓,
17,上,shàng,,,名,我国民族音乐传统的记音符号，表示音阶上的一级，相当于简谱的“1”,
17,上,shang,,,名,表示在某一物体的顶部或表面,山 上
17,上,shang,,,名,表示在某一物体的顶部或表面,炉台 上
17,上,shang,,,名,表示在某一事物范围以内,会 上
17,上,shang,,,名,表示在某一事物范围以内,课堂 上
17,上,shang,,,名,表示某一方面,理论 上
17,上,shang,,,名,表示某一方面,思想 上
17,上,shang,,,名,用在表示年龄的词语后，相当于“……的时候”,10岁 上 到了北京 。
18,大,dài,,,,义同“大（dà）”，用于“大城”（地名，在河北）“大夫” “大黄” “大王”等,
18,大,dà,,,形,（在面积、体积、容量、数量、年龄、力量、强度、程度、重要性等方面）超过通常的情况或特定的比较对象（跟“小”相对）,这间房子真 大
18,大,dà,,,形,（在面积、体积、容量、数量、年龄、力量、强度、程度、重要性等方面）超过通常的情况或特定的比较对象（跟“小”相对）,大 瓶子
18,大,dà,,,形,（在面积、体积、容量、数量、年龄、力量、强度、程度、重要性等方面）超过通常的情况或特定的比较对象（跟“小”相对）,卖个 大 价钱
18,大,dà,,,形,（在面积、体积、容量、数量、年龄、力量、强度、程度、重要性等方面）超过通常的情况或特定的比较对象（跟“小”相对）,年纪 大
18,大,dà,,,形,（在面积、体积、容量、数量、年龄、力量、强度、程度、重要性等方面）超过通常的情况或特定的比较对象（跟“小”相对）,劲头比我 大
18,大,dà,,,形,（在面积、体积、容量、数量、年龄、力量、强度、程度、重要性等方面）超过通常的情况或特定的比较对象（跟“小”相对）,大 地震
18,大,dà,,,形,（在面积、体积、容量、数量、年龄、力量、强度、程度、重要性等方面）超过通常的情况或特定的比较对象（跟“小”相对）,大 事情
18,大,dà,,,副,表示程度深,大 失所望
18,大,dà,,,副,表示程度深,不 大 舒服
18,大,dà,,,形,敬词，称与对方有关的事物,尊姓 大 名
18,大,dà,,,形,敬词，称与对方有关的事物,大 作
18,大,dà,,,形,排行第一的,大 舅
18,大,dà,,,形,排行第一的,老 大
18,大,dà,,,形,形容大小的程度,船上的甲板有两个篮球场那么 大 。
18,大,dà,,,形,时间较远的,大 前天
18,大,dà,,,形,时间较远的,大 后年
18,大,dà,,,形,用在某些时令、天气、节假日或时间前，表示强调,大 热天的，歇会 儿 吧
18,大,dà,,,形,用在某些时令、天气、节假日或时间前，表示强调,大 年三十
18,大,dà,,,形,用在某些时令、天气、节假日或时间前，表示强调,大 清早
18,大,dà,,,名,某些地区指父亲或叔父、伯父,俺 大 俺娘都来
18,大,dà,,,名,某些地区指父亲或叔父、伯父,他是我二 大
19,们,mén,,,,用于地名。如：图们江，水名，源出吉林，流入日本海；图们，地名，在吉林,
20,要,yāo,,,动,求,要 求
20,要,yāo,,,动,有所仗恃而强行要求；胁迫,要 挟
20,要,yāo,,,名,○ 姓,
20,要,yào,,,名,主要的内容,摘 要
20,要,yào,,,名,主要的内容,纪 要
20,要,yào,,,名,主要的内容,扼 要
20,要,yào,,,形,重大,要 事
20,要,yào,,,形,重大,要 职
20,要,yào,,,形,重大,次 要
20,要,yào,,,动,想；希望,三个人 要 看戏，可只有一张票
20,要,yào,,,动,想；希望,若 要 人不知，除非己莫为 。
20,要,yào,,,动,希望得到或保有,想 要 这本书吗?
20,要,yào,,,动,希望得到或保有,这把扇子我还 要 呢 。
20,要,yào,,,动,索取,只 要 了一瓶饮料
20,要,yào,,,动,索取,要 账
20,要,yào,,,动,要求；请求,小王 要 我陪他去
20,要,yào,,,动,要求；请求,他 要 老师再讲一遍 。
20,要,yào,,,动,需要,买件衬衣 要 多少钱?
20,要,yào,,,动,需要,坐车只 要 半小时就到 。
20,要,yào,,,动,应该,我们 要 团结起来
20,要,yào,,,动,应该,说话 要 简单明了
20,要,yào,,,动,将要，表示肯定地推论事物发展的趋势,下个月他 要 探亲去
20,要,yào,,,动,将要，表示肯定地推论事物发展的趋势,天 要 晴了，不必带伞 。
20,要,yào,,,动,在比较句中表示估计,你的字比我写的 要 强多了
20,要,yào,,,动,在比较句中表示估计,看来今天 要 比昨天凉快 。
20,要,yào,,,动,表示决心或希望做某事,一定 要 把淮河修好 。
20,要,yào,,,连,要是,明天 要 起风，我们就不出海了 。
20,要,yào,,,,○ 连连接分句，表示选择关系，相当于“要么……，要么……”,要 就学钢琴， 要 就学提琴，总之要学一样 。
21,会,kuài,,,动,总合；合计,会 计
21,会,huì,,,动,会合,会 师
21,会,huì,,,动,会合,会 餐
21,会,huì,,,动,会合,会 诊
21,会,huì,,,动,见面 我去 会 会 他 | 会 客 会议；进行某项活动的聚会 群众大 会 | 座谈 会 | 纪念 会 | 舞 会 ⇒ 设在寺庙附近的集市或民间朝山进香时举行的活动 庙 会 | 赶 会 | 香 会 | 赛 会 ⇒ 为共同目的而结成的团体或组织 妇女联合 会 | 戏剧研究 会 | 工 会 ⇒ 民间的一种小型经济互助组织，入会人按期等量交款，按约定的办法由入会人分期轮流使用 中心城市 都 会 | 省 会 时机 适逢其 会 | 机 会,
21,会,huì,,,动,领悟；理解,只可意 会 ，不可言传
21,会,huì,,,动,领悟；理解,心领神 会
21,会,huì,,,动,领悟；理解,体 会
21,会,huì,,,动,领悟；理解,误 会
21,会,huì,,,动,通晓；能掌握,他 会 三门外语
21,会,huì,,,动,通晓；能掌握,什么也不 会
21,会,huì,,,动,⇒ 表示懂得或有能力做某事（带动词宾语，可以单独回答问题）,他不 会 说英语
21,会,huì,,,动,⇒ 表示懂得或有能力做某事（带动词宾语，可以单独回答问题）,你 会 骑自行车吗? 会 。
21,会,huì,,,动,⇒ 表示擅长做某事（能受程度副词修饰，带动词宾语，不能单独回答问题）,她很 会 唱戏
21,会,huì,,,动,⇒ 表示擅长做某事（能受程度副词修饰，带动词宾语，不能单独回答问题）,他最不 会 说话
21,会,huì,,,动,○ 表示有可能实现（可以单独回答问题）,只要坚持下去，你 会 成功的
21,会,huì,,,动,○ 表示有可能实现（可以单独回答问题）,他 会 不 会 来? 会
21,会,huì,,,动,（在茶楼、饭馆等处）付款,饭钱我已经 会 过了
21,会,huì,,,动,（在茶楼、饭馆等处）付款,会 账
21,会,huì,,,,一小段时间,再坐一 会儿
21,会,huì,,,,一小段时间,用不了多大 会儿
21,会,huì,,,,一小段时间,请等 会儿
21,会,huìr,,,,一小段时间,再坐一 会儿
21,会,huìr,,,,一小段时间,用不了多大 会儿
21,会,huìr,,,,一小段时间,请等 会儿
22,为,wèi,,,动,〈文〉帮助 ② → 介 引进动作行为的受益者，相当于“替”或“给”,为 人民服务
22,为,wèi,,,动,〈文〉帮助 ② → 介 引进动作行为的受益者，相当于“替”或“给”,为 朋友出力
22,为,wèi,,,动,〈文〉帮助 ② → 介 引进动作行为的受益者，相当于“替”或“给”,为 大会题词
22,为,wèi,,,动,〈文〉帮助 引进动作行为的原因或目的，相当于“由于”或“为了”,为 他取得的成绩感到高兴
22,为,wèi,,,动,〈文〉帮助 引进动作行为的原因或目的，相当于“由于”或“为了”,为 方便读者，书后附有说明 。
22,为,wéi,,,动,做,尽力而 为
22,为,wéi,,,动,做,大有可 为
22,为,wéi,,,动,〈文〉表示某些动作行为，含有治理、从事、设置、研究等意义,为 政
22,为,wéi,,,动,〈文〉表示某些动作行为，含有治理、从事、设置、研究等意义,为 生
22,为,wéi,,,动,〈文〉表示某些动作行为，含有治理、从事、设置、研究等意义,步步 为 营
22,为,wéi,,,动,〈文〉表示某些动作行为，含有治理、从事、设置、研究等意义,为 学
22,为,wéi,,,动,当作；充当,拜他 为 师
22,为,wéi,,,动,当作；充当,为 首
22,为,wéi,,,动,变成；成为,变落后 为 先进
22,为,wéi,,,动,变成；成为,反败 为 胜
22,为,wéi,,,动,是,见习期 为 一年
22,为,wéi,,,动,是,总面积 为 78平方米 。
22,为,wéi,,,介,用于被动句，引进动作的施事者，相当于“被”（常跟“所”连用）,为 人民所拥护
22,为,wéi,,,介,用于被动句，引进动作的施事者，相当于“被”（常跟“所”连用）,为 情所困
22,为,wéi,,,,词的后缀。附在某些单音节形容词性或副词性成分后面，构成表示程度或范围的双音节副词，一般修饰双音节形容词或动词,尤 为 重要
22,为,wéi,,,,词的后缀。附在某些单音节形容词性或副词性成分后面，构成表示程度或范围的双音节副词，一般修饰双音节形容词或动词,广 为 流传
22,为,wéi,,,,词的后缀。附在某些单音节形容词性或副词性成分后面，构成表示程度或范围的双音节副词，一般修饰双音节形容词或动词,深 为 感 动
23,就,jiù,,,动,接近；凑近,避重 就 轻
23,就,jiù,,,动,到,各 就 各位
23,就,jiù,,,动,到,就 座
23,就,jiù,,,动,到,就 席
23,就,jiù,,,动,开始进入或从事（某种事业）,就 职
23,就,jiù,,,动,开始进入或从事（某种事业）,就 学
23,就,jiù,,,动,开始进入或从事（某种事业）,就 业
23,就,jiù,,,动,依从 ⑤ → 介 引进动作行为发生时所靠近的处所,就 地取材
23,就,jiù,,,动,依从 ⑤ → 介 引进动作行为发生时所靠近的处所,就 近入学
23,就,jiù,,,动,依从 引进动作的对象或范围,就 职工教育问题展开讨论
23,就,jiù,,,动,依从 引进动作的对象或范围,就 写作技巧来说，这篇小说是很成熟的 。
23,就,jiù,,,动,依从 表示利用条件、时机等，相当于“趁”,就 着这场雨，赶紧把苗补齐
23,就,jiù,,,动,依从 表示利用条件、时机等，相当于“趁”,就 着进城的机会，买两件好衣服 。
23,就,jiù,,,动,依从 ⑥ → 副 表示将在很短的时间以内发生,我马上 就 走
23,就,jiù,,,动,依从 ⑥ → 副 表示将在很短的时间以内发生,眼看麦子 就 熟了
23,就,jiù,,,动,依从 表示动作行为在很久以前已经发生（前面往往有时间词语）,他们以前 就 认识
23,就,jiù,,,动,依从 表示动作行为在很久以前已经发生（前面往往有时间词语）,风早 就 停了
23,就,jiù,,,动,依从 表示前后两件事紧接着发生,抬腿 就 走
23,就,jiù,,,动,依从 表示前后两件事紧接着发生,一说话 就 脸红
23,就,jiù,,,动,依从 表示在某种条件下自然发生某种结果（常跟“如果” “只要” “既然”等搭配）,既然不同意 就 算了
