hanzi_id,pinyin_id,hanzi,pinyin
11147,411471,不可同日而语,bùkětóngrìéryǔ
11148,411481,不可名状,bùkěmíngzhuàng
11149,411491,不可向迩,bùkěxiàngěr
11150,411501,不可告人,bùkěgàorén
11151,411511,不可开交,bùkěkāijiāo
11152,411521,不可抗力,bùkěkànglì
11153,411531,不可收拾,bùkěshōushi
11154,411541,不可救药,bùkějiùyào
11155,411551,不可更新资源,bùkěgēngxīnzīyuán
11156,411561,不可理喻,bùkělǐyù
11157,411571,不可知论,bùkězhīlùn
11158,411581,不可终日,bùkězhōngrì
11159,411591,不合,bùhé
11160,411601,不同凡响,bùtóngfánxiǎng
11161,411611,不名一文,bùmíngyīwén
11162,411621,不名数,bùmíngshù
11163,411631,不名誉,bùmíngyù
11164,411641,不吐气,bùtǔqì
11165,411651,不吝,bùlìn
11166,411661,不含糊,bùhánhu
11167,411671,不周,bùzhōu
11168,411681,不周延,bùzhōuyán
11169,411691,不和,bùhé
11170,411701,不咎既往,bùjiùjìwǎng
11171,411711,不哼不哈,bùhēngbùhā
11172,411721,不啻,bùchì
11173,411731,不善,bùshàn
11174,411741,不图,bùtú
11175,411751,不在,bùzài
11176,411761,不在乎,bùzàihu
11177,411771,不在话下,bùzàihuàxià
11178,411781,不堪回首,bùkānhuíshǒu
11179,411791,不堪设想,bùkānshèxiǎng
11180,411801,不外,bùwài
11181,411811,不够,bùgòu
11182,411821,不大离,bùdàlí
11183,411831,不失为,bùshīwéi
11184,411841,不妙,bùmiào
11185,411851,不孝,bùxiào
11186,411861,不学无术,bùxuéwúshù
11187,411871,不宁唯是,bùnìngwéishì
11188,411881,不定,bùdìng
11189,411891,不定根,bùdìnggēn
11190,411901,不宜,bùyí
11191,411911,不容,bùróng
11192,411921,不容置喙,bùróngzhìhuì
11193,411931,不容置疑,bùróngzhìyí
11194,411941,不寒而栗,bùhánérlì
11195,411951,不对,bùduì
11196,411961,不对劲,bùduìjìn
11197,411971,不尴不尬,bùgānbùgà
11198,411981,不尽然,bùjìnrán
11199,411991,不屈,bùqū
11200,412001,不屑,bùxiè
11201,412011,不差什么,bùchāshénme
11202,412021,不差累黍,bùchālěishǔ
11203,412031,不已,bùyǐ
11204,412041,不带音,bùdàiyīn
11205,412051,不平,bùpíng
11206,412061,不平则鸣,bùpíngzémíng
11207,412071,不平等条约,bùpíngděngtiáoyuē
11208,412081,不幸,bùxìng
11209,412091,不当,bùdàng
11210,412101,不待,bùdài
11211,412111,不得,bude
11212,412121,不得劲,bùdéjìn
11213,412131,不忍,bùrěn
11214,412141,不快,bùkuài
11215,412151,不怎么样,bùzěnmeyàng
11216,412161,不怕,bùpà
11217,412171,不恤,bùxù
11218,412181,不情之请,bùqíngzhīqǐng
11219,412191,不惑,bùhuò
11220,412201,不惟,bùwéi
11221,412211,不惮,bùdàn
11222,412221,不想,bùxiǎng
11223,412231,不意,bùyì
11224,412241,不懈,bùxiè
11225,412251,不成,bùchéng
11226,412261,不成体统,bùchéngtǐtǒng
11227,412271,不成器,bùchéngqì
11228,412281,不成文,bùchéngwén
11229,412291,不成文法,bùchéngwénfǎ
11230,412301,不成材,bùchéngcái
11231,412311,不成比例,bùchéngbǐlì
11232,412321,不成话,bùchénghuà
11233,412331,不才,bùcái
11234,412341,不扬,bùyáng
11235,412351,不拘,bùjū
11236,412361,不拘一格,bùjūyīgé
11237,412371,不拘小节,bùjūxiǎojié
11238,412381,不振,bùzhèn
11239,412391,不揣,bùchuǎi
11240,412401,不摸头,bùmōtóu
11241,412411,不支,bùzhī
11242,412421,不敏,bùmǐn
11243,412431,不无,bùwú
11244,412441,不日,bùrì
11245,412451,不明飞行物,bùmíngfēixíngwù
11246,412461,不易之论,bùyìzhīlùn
11247,412471,不是,bùshi
11248,412481,不是话,bùshìhuà
11249,412491,不景气,bùjǐngqì
11250,412501,不暇,bùxiá
11251,412511,不曾,bùcéng
11252,412521,不服,bùfú
11253,412531,不服水土,bùfúshuǐtǔ
11254,412541,不期然而然,bùqīránérrán
11255,412551,不期而遇,bùqīéryù
11256,412561,不朽,bùxiǔ
11257,412571,不正当竞争,bùzhèngdàngjìngzhēng
11258,412581,不比,bùbǐ
11259,412591,不毛之地,bùmáozhīdì
11260,412601,不求甚解,bùqiúshènjiě
11261,412611,不治之症,bùzhìzhīzhèng
11262,412621,不法,bùfǎ
11263,412631,不测,bùcè
11264,412641,不济,bùjì
11265,412651,不济事,bùjìshì
11266,412661,不消,bùxiāo
11267,412671,不满,bùmǎn
11268,412681,不爽,bùshuǎng
11269,412691,不特,bùtè
11270,412701,不犯,bùfàn
11271,412711,不独,bùdú
11272,412721,不甘,bùgān
11273,412731,不甘寂寞,bùgānjìmò
11274,412741,不甚了了,bùshènliǎoliǎo
11275,412751,不用,bùyòng
11276,412761,不由自主,bùyóuzìzhǔ
11277,412771,不白之冤,bùbáizhīyuān
11278,412781,不省人事,bùxǐngrénshì
11279,412791,不着边际,bùzhuóbiānjì
11280,412801,不知凡几,bùzhīfánjǐ
11281,412811,不知天高地厚,bùzhītiāngāodìhòu
11282,412821,不知所云,bùzhīsuǒyún
11283,412831,不知所措,bùzhīsuǒcuò
11284,412841,不知所终,bùzhīsuǒzhōng
11285,412851,不知死活,bùzhīsǐhuó
11286,412861,不知进退,bùzhījìntuì
11287,412871,不祥,bùxiáng
11288,412881,不祧之祖,bùtiāozhīzǔ
11289,412891,不禁不由,bùjīnbùyóu
11290,412901,不稳平衡,bùwěnpínghéng
11291,412911,不端,bùduān
11292,412921,不符,bùfú
11293,412931,不等,bùděng
11294,412941,不等式,bùděngshì
11295,412951,不管三七二十一,bùguǎnsānqīèrshíyī
11296,412961,不管不顾,bùguǎnbùgù
11297,412971,不管部长,bùguǎnbùzhǎng
11298,412981,不约而同,bùyuēértóng
11299,412991,不织布,bùzhībù
11300,413001,不经之谈,bùjīngzhītán
11301,413011,不经意,bùjīngyì
11302,413021,不绝如缕,bùjuérúlǚ
11303,413031,不置,bùzhì
11304,413041,不置可否,bùzhìkěfǒu
11305,413051,不羁,bùjī
11306,413061,不翼而飞,bùyìérfēi
11307,413071,不耻下问,bùchǐxiàwèn
11308,413081,不肖,bùxiào
11309,413091,不胜,bùshèng
11310,413101,不胫而走,bùjìngérzǒu
11311,413111,不能自已,bùnéngzìyǐ
11312,413121,不自量,bùzìliàng
11313,413131,不自量力,bùzìliànglì
11314,413141,不至于,bùzhìyú
11315,413151,不致,bùzhì
11316,413161,不良,bùliáng
11317,413171,不苟,bùgǒu
11318,413181,不落窠臼,bùluòkējiù
11319,413191,不蔓不枝,bùmànbùzhī
11320,413201,不虞,bùyú
11321,413211,不行,bùxíng
11322,413221,不要,bùyào
11323,413231,不见,bùjiàn
11324,413241,不见棺材不落泪,bùjiànguāncaibùluòlèi
11325,413251,不见经传,bùjiànjīngzhuàn
11326,413261,不解之缘,bùjiězhīyuán
11327,413271,不计,bùjì
11328,413281,不计其数,bùjìqíshù
11329,413291,不讳,bùhuì
11330,413301,不许,bùxǔ
11331,413311,不论,bùlùn
11332,413321,不识之无,bùshízhīwú
11333,413331,不识抬举,bùshítáiju
11334,413341,不详,bùxiáng
11335,413351,不谋而合,bùmóuérhé
11336,413361,不谓,bùwèi
11337,413371,不贰过,bùèrguò
11338,413381,不费吹灰之力,bùfèichuīhuīzhīlì
11339,413391,不赀,bùzī
11340,413401,不赖,bùlài
11341,413411,不赞一词,bùzànyīcí
11342,413421,不足为奇,bùzúwéiqí
11343,413431,不足为训,bùzúwéixùn
11344,413441,不足挂齿,bùzúguàchǐ
11345,413451,不足道,bùzúdào
11346,413461,不轨,bùguǐ
11347,413471,不辞,bùcí
11348,413481,不辨菽麦,bùbiànshūmài
11349,413491,不过意,bùguòyì
11350,413501,不近人情,bùjìnrénqíng
11351,413511,不迭,bùdié
11352,413521,不送气,bùsòngqì
11353,413531,不适,bùshì
11354,413541,不逊,bùxùn
11355,413551,不逞,bùchěng
11356,413561,不速之客,bùsùzhīkè
11357,413571,不逮,bùdài
11358,413581,不遂,bùsuì
11359,413591,不遑,bùhuáng
11360,413601,不道德,bùdàodé
11361,413611,不遗余力,bùyíyúlì
11362,413621,不郎不秀,bùlángbùxiù
11363,413631,不配,bùpèi
11364,413641,不锈钢,bùxiùgāng
11365,413651,不错,bùcuò
11366,413661,不闻不问,bùwénbùwèn
11367,413671,不随意肌,bùsuíyìjī
11368,413681,不齿,bùchǐ
11369,413691,与世长辞,yǔshìchángcí
11370,413701,与人为善,yǔrénwéishàn
11371,413711,与会,yùhuì
11372,413721,与共,yǔgòng
11373,413731,与时俱进,yǔshíjùjìn
11374,413741,与虎谋皮,yǔhǔmóupí
11375,413751,与闻,yùwén
11376,413761,丏,miǎn
11377,413771,丑事,chǒushì
11378,413781,丑八怪,chǒubāguài
11379,413791,丑剧,chǒujù
11380,413801,丑化,chǒuhuà
11381,413811,丑史,chǒushǐ
11382,413821,丑婆子,chǒupózi
11383,413831,丑态,chǒutài
11384,413841,丑旦,chǒudàn
11385,413851,丑时,chǒushí
11386,413861,丑类,chǒulèi
11387,413871,丑行,chǒuxíng
11388,413881,丑表功,chǒubiǎogōng
11389,413891,丑角,chǒujué
11390,413901,丑诋,chǒudǐ
11391,413911,丑话,chǒuhuà
11392,413921,丑闻,chǒuwén
11393,413931,丑陋,chǒulòu
11394,413941,专一,zhuānyī
11395,413951,专业户,zhuānyèhù
11396,413961,专业课,zhuānyèkè
11397,413971,专书,zhuānshū
11398,413981,专人,zhuānrén
11399,413991,专任,zhuānrèn
11400,414001,专使,zhuānshǐ
11401,414011,专修,zhuānxiū
11402,414021,专刊,zhuānkān
11403,414031,专列,zhuānliè
11404,414041,专制,zhuānzhì
11405,414051,专区,zhuānqū
11406,414061,专卖,zhuānmài
11407,414071,专卖店,zhuānmàidiàn
11408,414081,专史,zhuānshǐ
11409,414091,专号,zhuānhào
11410,414101,专名,zhuānmíng
11411,414111,专名号,zhuānmínghào
11412,414121,专员,zhuānyuán
11413,414131,专员公署,zhuānyuángōngshǔ
11414,414141,专场,zhuānchǎng
11415,414151,专差,zhuānchāi
11416,414161,专席,zhuānxí
11417,414171,专心致志,zhuānxīnzhìzhì
11418,414181,专擅,zhuānshàn
11419,414191,专攻,zhuāngōng
11420,414201,专政,zhuānzhèng
11421,414211,专文,zhuānwén
11422,414221,专断,zhuānduàn
11423,414231,专机,zhuānjī
11424,414241,专权,zhuānquán
11425,414251,专柜,zhuānguì
11426,414261,专栏,zhuānlán
11427,414271,专案,zhuānàn
11428,414281,专横,zhuānhèng
11429,414291,专款,zhuānkuǎn
11430,414301,专注,zhuānzhù
11431,414311,专用,zhuānyòng
11432,414321,专电,zhuāndiàn
11433,414331,专科学校,zhuānkēxuéxiào
11434,414341,专线,zhuānxiàn
11435,414351,专署,zhuānshǔ
11436,414361,专美,zhuānměi
11437,414371,专职,zhuānzhí
11438,414381,专著,zhuānzhù
11439,414391,专访,zhuānfǎng
11440,414401,专诚,zhuānchéng
11441,414411,专责,zhuānzé
11442,414421,专车,zhuānchē
11443,414431,专集,zhuānjí
11444,414441,专项,zhuānxiàng
11445,414451,且慢,qiěmàn
11446,414461,且说,qiěshuō
11447,414471,世上,shìshàng
11448,414481,世事,shìshì
11449,414491,世交,shìjiāo
11450,414501,世人,shìrén
11451,414511,世仇,shìchóu
11452,414521,世代交替,shìdàijiāotì
11453,414531,世传,shìchuán
11454,414541,世俗,shìsú
11455,414551,世兄,shìxiōng
11456,414561,世医,shìyī
11457,414571,世变,shìbiàn
11458,414581,世外桃源,shìwàitáoyuán
11459,414591,世家,shìjiā
11460,414601,世局,shìjú
11461,414611,世弊,shìbì
11462,414621,世态,shìtài
11463,414631,世态炎凉,shìtàiyánliáng
11464,414641,世情,shìqíng
11465,414651,世故,shìgu
11465,414652,世故,shìgù
11466,414661,世族,shìzú
11467,414671,世界市场,shìjièshìchǎng
11468,414681,世界时,shìjièshí
11469,414691,世界语,shìjièyǔ
11470,414701,世界贸易组织,shìjièmàoyìzǔzhī
11471,414711,世系,shìxì
11472,414721,世纪末,shìjìmò
11473,414731,世袭,shìxí
11474,414741,世道,shìdào
11475,414751,世间,shìjiān
11476,414761,世面,shìmiàn
11477,414771,世风,shìfēng
11478,414781,丘八,qiūbā
11479,414791,丘墓,qiūmù
11480,414801,丘疹,qiūzhěn
11481,414811,丘脑,qiūnǎo
11482,414821,丙丁,bǐngdīng
11483,414831,丙种射线,bǐngzhǒngshèxiàn
11484,414841,丙纶,bǐnglún
11485,414851,丙部,bǐngbù
11486,414861,业主,yèzhǔ
11487,414871,业余教育,yèyújiàoyù
11488,414881,业内,yènèi
11489,414891,业外,yèwài
11490,414901,业已,yèyǐ
11491,414911,业师,yèshī
11492,414921,业态,yètài
11493,414931,业海,yèhǎi
11494,414941,业界,yèjiè
11495,414951,业经,yèjīng
11496,414961,业绩,yèjì
11497,414971,业者,yèzhě
11498,414981,业障,yèzhàng
11499,414991,丛书,cóngshū
11500,415001,丛冢,cóngzhǒng
11501,415011,丛刊,cóngkān
11502,415021,丛刻,cóngkè
11503,415031,丛山,cóngshān
11504,415041,丛杂,cóngzá
11505,415051,丛林,cónglín
11506,415061,丛残,cóngcán
11507,415071,丛生,cóngshēng
11508,415081,丛脞,cóngcuǒ
11509,415091,丛莽,cóngmǎng
11510,415101,丛葬,cóngzàng
11511,415111,丛谈,cóngtán
11512,415121,丛集,cóngjí
11513,415131,东三省,dōngsānshěng
11514,415141,东不拉,dōngbùlā
11515,415151,东乡族,dōngxiāngzú
11516,415161,东亚,dōngyà
11517,415171,东佃,dōngdiàn
11518,415181,东倒西歪,dōngdǎoxīwāi
11519,415191,东北,dōngběi
11520,415201,东半球,dōngbànqiú
11521,415211,东南,dōngnán
11522,415221,东南亚,dōngnányà
11523,415231,东周,dōngzhōu
11524,415241,东宫,dōnggōng
11525,415251,东家,dōngjia
11526,415261,东山再起,dōngshānzàiqǐ
11527,415271,东床,dōngchuáng
11528,415281,东方,dōngfāng
11529,415291,东施效颦,dōngshīxiàopín
11530,415301,东昌纸,dōngchāngzhǐ
11531,415311,东晋,dōngjìn
11532,415321,东欧,dōngu
11533,415331,东正教,dōngzhèngjiào
11534,415341,东汉,dōnghàn
11535,415351,东洋,dōngyáng
11536,415361,东瀛,dōngyíng
11537,415371,东窗事发,dōngchuāngshìfā
11538,415381,东经,dōngjīng
11539,415391,东胡,dōnghú
11540,415401,东边,dōngbian
11541,415411,东道,dōngdào
11542,415421,东道国,dōngdàoguó
11543,415431,东郭,dōngguō
11544,415441,东郭先生,dōngguōxiānsheng
11545,415451,东野,dōngyě
11546,415461,东非,dōngfēi
11547,415471,东风,dōngfēng
11548,415481,东风吹马耳,dōngfēngchuīmǎěr
11549,415491,东魏,dōngwèi
11550,415501,东鳞西爪,dōnglínxīzhǎo
11551,415511,丝丝入扣,sīsīrùkòu
11552,415521,丝光,sīguāng
11553,415531,丝包线,sībāoxiàn
11554,415541,丝弦,sīxián
11555,415551,丝瓜,sīguā
11556,415561,丝竹,sīzhú
11557,415571,丝糕,sīgāo
11558,415581,丝线,sīxiàn
11559,415591,丝织品,sīzhīpǐn
11560,415601,丝绒,sīróng
11561,415611,丝绵,sīmián
11562,415621,丝锥,sīzhuī
11563,415631,丞相,chéngxiàng
11564,415641,丢丑,diūchǒu
11565,415651,丢份,diūfèn
11566,415661,丢却,diūquè
11567,415671,丢失,diūshī
11568,415681,丢弃,diūqì
11569,415691,丢手,diūshǒu
11570,415701,丢掉,diūdiào
11571,415711,丢眼色,diūyǎnsè
11572,415721,丢脸,diūliǎn
11573,415731,丢面子,diūmiànzi
11574,415741,两下子,liǎngxiàzi
11575,415751,两下里,liǎngxiàli
11576,415761,两不找,liǎngbùzhǎo
11577,415771,两便,liǎngbiàn
11578,415781,两党制,liǎngdǎngzhì
11579,415791,两全,liǎngquán
11580,415801,两全其美,liǎngquánqíměi
11581,415811,两公婆,liǎnggōngpó
11582,415821,两利,liǎnglì
11583,415831,两厢,liǎngxiāng
11584,415841,两口子,liǎngkǒuzi
11585,415851,两可,liǎngkě
11586,415861,两回事,liǎnghuíshì
11587,415871,两头,liǎngtóu
11588,415881,两小无猜,liǎngxiǎowúcāi
11589,415891,两岸,liǎngàn
11590,415901,两广,liǎngguǎng
11591,415911,两性,liǎngxìng
11592,415921,两性人,liǎngxìngrén
11593,415931,两性生殖,liǎngxìngshēngzhí
11594,415941,两手,liǎngshǒu
11595,415951,两抵,liǎngdǐ
11596,415961,两旁,liǎngpáng
11597,415971,两晋,liǎngjìn
11598,415981,两极,liǎngjí
11599,415991,两栖,liǎngqī
11600,416001,两栖动物,liǎngqīdòngwù
11601,416011,两栖植物,liǎngqīzhíwù
11602,416021,两样,liǎngyàng
11603,416031,两歧,liǎngqí
11604,416041,两汉,liǎnghàn
11605,416051,两江,liǎngjiāng
11606,416061,两清,liǎngqīng
11607,416071,两湖,liǎnghú
11608,416081,两点论,liǎngdiǎnlùn
11609,416091,两相情愿,liǎngxiāngqíngyuàn
11610,416101,两码事,liǎngmǎshì
11611,416111,两立,liǎnglì
11612,416121,两翼,liǎngyì
11613,416131,两脚规,liǎngjiǎoguī
11614,416141,两袖清风,liǎngxiùqīngfēng
11615,416151,两讫,liǎngqì
11616,416161,两败俱伤,liǎngbàijùshāng
11617,416171,两边,liǎngbiān
11618,416181,两边倒,liǎngbiāndǎo
11619,416191,两造,liǎngzào
11620,416201,两重性,liǎngchóngxìng
11621,416211,两院制,liǎngyuànzhì
11622,416221,两难,liǎngnán
11623,416231,两面,liǎngmiàn
11624,416241,两面三刀,liǎngmiànsāndāo
11625,416251,两面光,liǎngmiànguāng
11626,416261,两面性,liǎngmiànxìng
11627,416271,两面派,liǎngmiànpài
11628,416281,严丝合缝,yánsīhéfèng
11629,416291,严令,yánlìng
11630,416301,严冬,yándōng
11631,416311,严刑,yánxíng
11632,416321,严办,yánbàn
11633,416331,严命,yánmìng
11634,416341,严守,yánshǒu
11635,416351,严实,yánshi
11636,416361,严师,yánshī
11637,416371,严惩,yánchéng
11638,416381,严打,yándǎ
11639,416391,严整,yánzhěng
11640,416401,严明,yánmíng
11641,416411,严正,yánzhèng
11642,416421,严紧,yánjǐn
11643,416431,严词,yáncí
11644,416441,严谨,yánjǐn
11645,416451,严酷,yánkù
11646,416461,严防,yánfáng
11647,416471,严阵以待,yánzhènyǐdài
11648,416481,丧乱,sāngluàn
11649,416491,丧事,sāngshì
11650,416501,丧亡,sàngwáng
11651,416511,丧偶,sàngǒu
11652,416521,丧命,sàngmìng
11653,416531,丧家,sāngjiā
11654,416541,丧家之犬,sàngjiāzhīquǎn
11655,416551,丧心病狂,sàngxīnbìngkuáng
11656,416561,丧志,sàngzhì
11657,416571,丧服,sāngfú
11658,416581,丧权辱国,sàngquánrǔguó
11659,416591,丧气,sàngqì
11659,416592,丧气,sàngqi
11660,416601,丧生,sàngshēng
11661,416611,丧礼,sānglǐ
11662,416621,丧胆,sàngdǎn
11663,416631,丧葬,sāngzàng
11664,416641,丧钟,sāngzhōng
11665,416651,丧魂落魄,sànghúnluòpò
11666,416661,个中,gèzhōng
11667,416671,个人主义,gèrénzhǔyì
11668,416681,个人所得税,gèrénsuǒdéshuì
11669,416691,个人数字助理,gèrénshùzìzhùlǐ
11670,416701,个位,gèwèi
11671,416711,个体户,gètǐhù
11672,416721,个体所有制,gètǐsuǒyǒuzhì
11673,416731,个体经济,gètǐjīngjì
11674,416741,个例,gèlì
11675,416751,个展,gèzhǎn
11676,416761,个案,gèàn
11677,416771,个股,gègǔ
11678,416781,丫头,yātou
11679,416791,丫杈,yāchà
11680,416801,丫髻,yājì
11681,416811,丫鬟,yāhuan
11682,416821,中世纪,zhōngshìjì
11683,416831,中东,zhōngdōng
11684,416841,中产阶级,zhōngchǎnjiējí
11685,416851,中人,zhōngrén
11686,416861,中伏,zhōngfú
11687,416871,中休,zhōngxiū
11688,416881,中伤,zhòngshāng
11689,416891,中保,zhōngbǎo
11690,416901,中允,zhōngyǔn
11691,416911,中元节,zhōngyuánjié
11692,416921,中兴,zhōngxīng
11693,416931,中农,zhōngnóng
11694,416941,中医,zhōngyī
11695,416951,中华,zhōnghuá
11696,416961,中华民族,zhōnghuámínzú
11697,416971,中卫,zhōngwèi
11698,416981,中原,zhōngyuán
