parent_category,item,item_rank
教育,必修课,23616
教育,同班,23860
教育,讲稿,24138
教育,助学金,24731
教育,师弟,24892
教育,补课,25028
教育,私塾,25170
教育,勤工俭学,25208
教育,专业课,25355
教育,教职员,25386
教育,拜师,25713
教育,课业,26390
教育,托儿所,26513
教育,自修,26730
教育,粉笔,26967
教育,同窗,26976
教育,课桌,27042
教育,讲习,28416
教育,习题,28777
教育,教程,28841
教育,预科,30035
教育,师承,31154
教育,技工学校,31944
教育,学籍,32063
教育,教鞭,32081
教育,选修课,32513
教育,学长,32550
教育,校规,32806
教育,基础课,33151
教育,口授,34991
教育,从师,35108
教育,校风,36159
教育,自习,36587
教育,教案,36851
教育,挂图,37164
教育,讲堂,37234
教育,面授,37408
教育,学潮,38278
教育,老夫子,38283
教育,附小,38631
教育,同门,39721
教育,教具,40444
教育,保育院,41283
教育,传习,41953
教育,受业,42314
教育,走读,42481
教育,高足,42616
教育,校训,42643
教育,综合大学,42714
教育,教习,43229
教育,学监,45121
教育,级任,50809
教育,预习,51940
教育,保育员,53472
教育,百分制,55627
教育,工读学校,56380
教育,完全小学,60013
教育,夜大学,63740
教育,学衔,64102
教育,职业大学,64817
教育,串讲,65674
教育,投师,65730
教育,民校,67352
教育,散学,68302
体育,足球,714
体育,游泳,2367
体育,网球,3004
体育,乒乓球,3520
体育,篮球,3599
体育,体操,3747
体育,射击,3954
体育,羽毛球,4526
体育,武术,4648
体育,围棋,4791
体育,前锋,4865
体育,象棋,4988
体育,后卫,5538
体育,举重,5751
体育,排球,6229
体育,跳水,6439
体育,滑雪,6793
体育,国际象棋,7213
体育,拳击,7673
体育,赛车,7990
体育,点球,8296
体育,射门,8389
体育,长跑,8960
体育,柔道,9187
体育,滑冰,9650
体育,高尔夫球,9700
体育,摔跤,10183
体育,球门,10304
体育,自由泳,10800
体育,守门员,10965
体育,前卫,11186
体育,击剑,11264
体育,潜水,11488
体育,冰球,11603
体育,射箭,12150
体育,太极拳,12168
体育,赛马,12363
体育,传球,12568
体育,中锋,12837
体育,棒球,13974
体育,曲棍球,14104
体育,跳高,14815
体育,手球,14861
体育,台球,15078
体育,投篮,15107
体育,蛙泳,15470
体育,跳远,15579
体育,划艇,15869
体育,罚球,15893
体育,篮板球,16113
体育,赛艇,16336
体育,角球,16479
体育,跆拳道,17090
体育,保龄球,17140
体育,挺举,18107
体育,竞走,18116
体育,径赛,18149
体育,抓举,18563
体育,蝶泳,18741
体育,橄榄球,18755
体育,赛跑,18823
体育,田径赛,19333
体育,马术,20676
体育,拦网,20979
体育,铅球,21498
体育,短跑,21580
体育,仰泳,21773
体育,田径运动,22710
体育,跳马,22768
体育,越位,24073
体育,标枪,24720
体育,艺术体操,24902
体育,垒球,25070
体育,鞍马,25950
体育,铁饼,26073
体育,水球,26619
体育,双杠,27020
体育,高低杠,27534
体育,自由体操,27624
体育,平衡木,27757
体育,单杠,28228
体育,花样游泳,28288
体育,链球,28596
体育,三级跳远,29500
体育,登山运动,29974
体育,人墙,31213
体育,吊环,31479
体育,扣球,31842
体育,相扑,33716
体育,主攻手,34881
体育,拔河,35071
体育,溜冰,35139
体育,杠铃,35386
体育,跨栏,37104
体育,削球,37679
体育,运球,42448
体育,马球,42513
体育,哑铃,43962
体育,团体操,44534
体育,违例,45719
体育,撑竿跳高,49109
体育,持球,49999
体育,少林拳,54264
体育,弧圈球,54729
体育,保健操,56145
体育,骑术,56333
体育,田赛,56739
体育,球操,61739
体育,叠罗汉,62335
体育,潜泳,63488
体育,棒操,64932
体育,踩水,65283
体育,石锁,69710
体育,带操,74009
数学,两,112
数学,三,124
数学,十,129
数学,二,168
数学,万,227
数学,几,240
数学,四,242
数学,量,261
数学,五,292
数学,数,318
数学,京,340
数学,百,378
数学,八,484
数学,九,511
数学,六,514
数学,双,532
数学,千,540
数学,半,545
数学,分子,567
数学,多数,609
数学,多少,640
数学,亿,662
数学,奇,673
数学,额,933
数学,数量,942
数学,数字,1029
数学,大多数,1032
数学,少数,1036
数学,码,1100
数学,数据,1166
数学,倍,1182
数学,零,1192
数学,伍,1206
数学,俩,1253
数学,偶,1262
数学,一半,1522
数学,拾,1885
数学,兆,1911
数学,总数,1976
数学,若干,2112
数学,肆,2466
数学,单一,3167
数学,贰,3436
数学,壹,3478
数学,叁,3480
数学,玖,3487
数学,捌,3498
数学,柒,3500
数学,廿,4197
数学,佰,4206
数学,幺,4411
数学,仨,4464
数学,数目,4629
数学,数额,4740
数学,仟,4851
数学,卅,5063
数学,号码,5473
数学,大半,5877
数学,多半,6077
数学,过半,6194
数学,分数,7522
数学,数码,8406
数学,几何,8426
数学,编号,9749
数学,倍增,10269
数学,加倍,11222
数学,基数,13012
数学,数值,14728
数学,翻番,15491
数学,小数,19780
数学,悉数,23633
数学,几多,24357
数学,整数,24910
数学,参半,27285
数学,全数,27484
数学,小半,29165
数学,对半,32511
数学,天文数字,32999
数学,几许,35573
数学,标号,35691
数学,实数,36004
数学,零头,39623
数学,额数,40352
数学,阿拉伯数字,42407
数学,号数,47602
数学,尾数,47631
数学,百分数,54206
数学,序数,56219
数学,虚数,57689
数学,概数,67009
数学,零数,70086
数学,加,136
数学,解,221
数学,计,274
数学,式,344
数学,商,368
数学,线,441
数学,算,447
数学,球,475
数学,除,566
数学,差,719
数学,计算,723
数学,角,747
数学,平方,873
数学,减,899
数学,比例,1200
数学,圆,1200
数学,乘,1285
数学,计算机,1335
数学,角度,1649
数学,指数,1651
数学,内心,2172
数学,弦,2362
数学,组合,2547
数学,数学,2686
数学,弧,2881
数学,立方,2921
数学,焦点,4130
数学,幂,4416
数学,总共,5184
数学,交叉,5294
数学,一共,5411
数学,排列,5497
数学,共计,5823
数学,方程,5854
数学,平面,6666
数学,直径,6690
数学,总和,6846
数学,重心,6895
数学,集合,7262
数学,直线,7341
数学,曲线,7870
数学,合计,7872
数学,公式,8142
数学,总计,8215
数学,极限,8720
数学,垂直,9493
数学,函数,9986
数学,平行,10004
数学,轨迹,10432
数学,相交,11601
数学,射线,11639
数学,椭圆,12372
数学,算盘,13892
数学,推算,14424
数学,运算,15220
数学,误差,16045
数学,成数,16120
数学,三角形,16325
数学,半径,17434
数学,中线,18307
数学,见方,18689
数学,算术,21107
数学,置换,21417
数学,百分比,21905
数学,方根,22507
数学,圆柱,22678
数学,加法,23970
数学,除法,25450
数学,半圆,25926
数学,开方,26550
数学,等式,28113
数学,圆锥,30004
数学,换算,30854
数学,直角,30917
数学,计算器,31739
数学,菱形,32197
数学,底数,32549
数学,乘法,32914
数学,球面,33053
数学,倍数,33157
数学,数列,33253
数学,正方形,33668
数学,比值,34402
数学,复数,34405
数学,映射,34505
数学,扇形,35189
数学,交点,36368
数学,负数,36981
数学,减法,37835
数学,约数,38334
数学,矩形,38548
数学,演算,38735
数学,合数,39222
数学,梯形,39321
数学,进位,42491
数学,圆心,42641
数学,不等式,43755
数学,线段,43918
数学,式子,44711
数学,珠算,44995
数学,公差,45816
数学,抛物线,45990
数学,水平面,46115
数学,总合,46259
数学,斜线,46786
数学,正数,46869
数学,奇数,47138
数学,偶数,47264
数学,外心,47826
数学,匡算,48776
数学,弧度,48780
数学,切线,49208
数学,虚线,49435
数学,对角线,49664
数学,约计,50592
数学,二进制,51158
数学,弓形,52066
数学,心算,52271
数学,平行线,52390
数学,四边形,52708
数学,同心圆,53887
数学,算式,54223
数学,正比例,54854
数学,立方体,56363
数学,底边,56513
数学,多边形,56799
数学,自乘,57907
数学,锐角,59738
数学,多面体,62621
数学,切点,63323
数学,乘方,65107
数学,十进制,65137
数学,筹算,65364
数学,反比例,65511
数学,四舍五入,66223
数学,笔算,69386
数学,平角,69478
数学,优选法,69485
数学,平方根,70328
数学,计算尺,71413
数学,口算,72783
数学,分式,73257
数学,钝角,75713
数学,长,108
数学,高,115
数学,重,122
数学,单位,192
数学,度,209
数学,克,287
数学,深,397
数学,高度,585
数学,面积,629
数学,升,852
数学,吨,1163
数学,公斤,1175
数学,厚,1215
数学,宽,1231
数学,幅度,1448
数学,平方米,1514
数学,平方公里,2592
数学,磅,2698
数学,秤,2913
数学,立方米,3203
数学,容量,3943
数学,深度,3964
数学,高低,4682
数学,重量,4987
数学,轻重,5197
数学,海里,5613
数学,长度,7544
数学,体积,8738
数学,英里,9614
数学,长短,9775
数学,千米,10900
数学,广度,11284
数学,英尺,11520
数学,方圆,11782
数学,尺寸,12443
数学,英寸,13416
数学,天平,14130
数学,厚度,14218
数学,跨度,15003
数学,千克,16566
数学,宽度,17596
数学,盎司,21196
数学,深浅,21241
数学,地积,21431
数学,毫克,21873
数学,市制,24332
数学,容积,26834
数学,度数,30632
数学,名数,32234
数学,加仑,35459
数学,杆秤,37346
数学,高矮,38279
数学,衡器,39456
数学,厚薄,40613
数学,尺码,50347
数学,宽窄,53635
数学,分米,62523
常用量词,个,11
常用量词,和,13
常用量词,对,33
常用量词,家,45
常用量词,下,46
常用量词,道,57
常用量词,行,58
常用量词,起,75
常用量词,方,79
常用量词,样,84
常用量词,把,90
常用量词,所,95
常用量词,部,99
常用量词,本,100
常用量词,只,113
常用量词,种,116
常用量词,次,141
常用量词,间,145
常用量词,回,146
常用量词,名,164
常用量词,场,172
常用量词,员,173
常用量词,水,175
常用量词,头,181
常用量词,打,189
常用量词,位,190
常用量词,记,203
常用量词,度,209
常用量词,门,219
常用量词,任,234
常用量词,听,250
常用量词,期,251
常用量词,管,258
常用量词,口,266
常用量词,件,273
常用量词,组,284
常用量词,条,297
常用量词,张,319
常用量词,领,320
常用量词,级,345
常用量词,眼,381
常用量词,台,389
常用量词,转,392
常用量词,根,406
常用量词,项,419
常用量词,团,420
常用量词,周,426
常用量词,片,430
常用量词,节,435
常用量词,类,454
常用量词,支,465
常用量词,号,468
常用量词,包,483
常用量词,群,501
常用量词,帮,508
常用量词,客,520
常用量词,双,532
常用量词,罗,543
常用量词,段,549
常用量词,列,592
常用量词,班,599
常用量词,排,608
常用量词,层,627
常用量词,股,638
常用量词,副,640
常用量词,批,649
常用量词,令,671
常用量词,派,677
常用量词,担,686
常用量词,座,723
常用量词,块,727
常用量词,味,794
常用量词,套,823
常用量词,届,881
常用量词,顿,886
常用量词,束,891
常用量词,抱,902
常用量词,堂,909
常用量词,盘,922
常用量词,封,931
常用量词,床,936
常用量词,杯,937
常用量词,辆,992
常用量词,顶,994
常用量词,架,1008
常用量词,遍,1029
常用量词,挺,1045
常用量词,宗,1077
常用量词,幅,1081
常用量词,码,1100
常用量词,挂,1117
常用量词,刀,1160
常用量词,挑,1170
常用量词,圈,1223
常用量词,箱,1224
常用量词,袋,1237
常用量词,卷,1241
常用量词,峰,1280
常用量词,遭,1284
常用量词,瓶,1306
常用量词,页,1327
常用量词,册,1377
常用量词,尾,1382
常用量词,孔,1388
常用量词,颗,1424
常用量词,堆,1495
常用量词,剂,1527
常用量词,拨,1571
常用量词,滴,1591
常用量词,番,1605
常用量词,枝,1632
常用量词,朵,1634
常用量词,截,1653
常用量词,碗,1671
常用量词,盒,1700
常用量词,杆,1708
常用量词,篮,1713
常用量词,粒,1718
常用量词,枚,1759
常用量词,巡,1797
常用量词,堵,1808
常用量词,摊,1839
常用量词,人次,1845
常用量词,桶,1855
常用量词,窝,1893
常用量词,艘,1932
常用量词,串,1943
常用量词,盆,1954
常用量词,腔,1960
常用量词,笼,2010
常用量词,扇,2057
常用量词,匹,2060
常用量词,丛,2089
常用量词,捧,2109
常用量词,棵,2111
常用量词,株,2137
常用量词,栋,2154
常用量词,趟,2181
常用量词,丘,2186
常用量词,罐,2249
常用量词,叠,2325
常用量词,轴,2408
常用量词,槽,2449
常用量词,桩,2450
常用量词,丸,2490
常用量词,幢,2507
常用量词,壶,2550
常用量词,柄,2650
常用量词,缸,2663
常用量词,捆,2705
常用量词,缕,2860
常用量词,绞,2922
常用量词,簇,3016
常用量词,墩,3042
常用量词,掐,3081
常用量词,筐,3171
常用量词,撮,3269
常用量词,篓,3432
常用量词,沓,3729
常用量词,帧,3988
常用量词,绺,4181
常用量词,摞,4563
常用量词,架次,16523
常用量词,帮子,26445
常用量词,吨公里,36393
