id,topic,hanzi
13452,家居用品,隔断
13453,家居用品,花瓶
13454,家居用品,花盆
13455,家居用品,盆栽
13458,家居用品,挂钟
13459,家居用品,闹钟
13460,家居用品,日历
13461,家居用品,台历
13462,家居用品,笔筒
13468,家居用品,保险柜
13471,家居用品,药箱
13472,家居用品,急救包
13473,家居用品,保温瓶
13481,家居用品,茶具
13483,家居用品,酒具
13491,家居用品,剪刀
13493,家居用品,案板
13494,家居用品,擀面杖
13496,家居用品,漏勺
13497,家居用品,汤勺
13498,家居用品,饭勺
13499,家居用品,锅铲
13538,家居用品,脚垫
13539,家居用品,椅垫
13541,家居用品,靠垫
13543,家居用品,坐垫
13547,家居用品,跳绳
13548,家居用品,哑铃
13555,家居用品,暖水袋
13556,家居用品,电热毯
13557,家居用品,电暖器
13559,家居用品,暖风机
13563,家居用品,净水器
13566,家居用品,水壶
13568,家居用品,水桶
13573,家居用品,洗衣板
13576,家居用品,鞋刷
13577,家居用品,鞋油
13581,家居用品,雨伞
13582,家居用品,雨衣
13583,家居用品,雨鞋
13589,家居用品,睡衣
13590,家居用品,睡袍
13591,家居用品,浴衣
13592,家居用品,围裙
13593,家居用品,手套
13598,家居用品,抹布
13599,家居用品,海绵
13623,家居用品,洗衣粉
13625,家居用品,去污粉
13630,家居用品,蜡烛
13631,家居用品,烛台
13636,家居用品,蚊香
13648,家居用品,杀虫剂
13650,家居用品,樟脑丸
13661,家居用品,纸箱
13676,家居用品,书签
13678,家居用品,笔架
13683,家居用品,文件夹
13806,家居用品,遮阳伞
13814,家居用品,梯子
13884,家庭成员,爸爸
13885,家庭成员,妈妈
13886,家庭成员,父亲
13887,家庭成员,母亲
13888,家庭成员,儿子
13889,家庭成员,女儿
13890,家庭成员,爷爷
13891,家庭成员,奶奶
13892,家庭成员,外公
13893,家庭成员,外婆
13894,家庭成员,祖父
13895,家庭成员,祖母
13896,家庭成员,外祖父
13897,家庭成员,外祖母
13898,家庭成员,哥哥
13899,家庭成员,弟弟
13900,家庭成员,姐姐
13901,家庭成员,妹妹
13902,家庭成员,丈夫
13903,家庭成员,妻子
13904,家庭成员,老公
13905,家庭成员,老婆
13906,家庭成员,夫妻
13907,家庭成员,夫妇
13908,家庭成员,父母
13909,家庭成员,双亲
13910,家庭成员,儿女
13911,家庭成员,子女
13912,家庭成员,孩子
13913,家庭成员,婴儿
13914,家庭成员,宝宝
13915,家庭成员,孙子
13916,家庭成员,孙女
13917,家庭成员,外孙
13918,家庭成员,外孙女
13919,家庭成员,曾祖父
13920,家庭成员,曾祖母
13923,家庭成员,舅舅
13924,家庭成员,舅妈
13925,家庭成员,姑姑
13926,家庭成员,姑父
13927,家庭成员,姨妈
13928,家庭成员,姨父
13929,家庭成员,叔叔
13930,家庭成员,婶婶
13931,家庭成员,伯父
13932,家庭成员,伯母
13933,家庭成员,岳父
13934,家庭成员,岳母
13935,家庭成员,公公
13936,家庭成员,婆婆
13937,家庭成员,女婿
13938,家庭成员,儿媳
13939,家庭成员,媳妇
13940,家庭成员,姐夫
13941,家庭成员,妹夫
13942,家庭成员,嫂子
13943,家庭成员,弟媳
13952,家庭成员,侄子
13953,家庭成员,侄女
13954,家庭成员,外甥
13955,家庭成员,外甥女
13956,家庭成员,继父
13957,家庭成员,继母
13958,家庭成员,养父
13959,家庭成员,养母
13960,家庭成员,义父
13961,家庭成员,义母
13962,家庭成员,干爹
13963,家庭成员,干妈
13966,家庭成员,配偶
13967,家庭成员,爱人
13968,家庭成员,伴侣
13970,家庭成员,亲家
13971,家庭成员,亲家公
13972,家庭成员,亲家母
13975,家庭成员,兄长
13976,家庭成员,弟妹
13977,家庭成员,姊妹
13978,家庭成员,兄弟
13979,家庭成员,姐妹
13980,家庭成员,兄妹
13983,家庭成员,家人
13984,家庭成员,亲属
13985,家庭成员,亲戚
13986,家庭成员,家族
13987,家庭成员,宗族
13988,家庭成员,长辈
13989,家庭成员,晚辈
13990,家庭成员,平辈
13991,家庭成员,祖辈
13992,家庭成员,父辈
13994,家庭成员,同辈
13995,家庭成员,后代
13996,家庭成员,子孙
13997,家庭成员,后裔
13998,家庭成员,祖先
13999,家庭成员,祖宗
14000,家庭成员,先辈
14001,家庭成员,先祖
14002,家庭成员,家谱
14003,家庭成员,血脉
14004,家庭成员,血缘
14007,家庭成员,嫡系
14008,家庭成员,庶出
14009,家庭成员,长子
14011,家庭成员,幼子
14012,家庭成员,长女
14014,家庭成员,幼女
14017,家庭成员,独生子女
14018,家庭成员,双胞胎
14022,家庭成员,养子
14023,家庭成员,养女
14026,家庭成员,义子
14027,家庭成员,义女
14028,家庭成员,私生子
14030,家庭成员,遗腹子
14031,家庭成员,孤儿
14032,家庭成员,弃婴
14033,家庭成员,保姆
14034,家庭成员,奶妈
14035,家庭成员,乳母
14036,家庭成员,家教
14037,家庭成员,管家
14038,家庭成员,佣人
14039,家庭成员,仆人
14040,家庭成员,家丁
14045,家庭成员,原配
14046,家庭成员,续弦
14047,家庭成员,前夫
14048,家庭成员,前妻
14051,家庭成员,未婚夫
14052,家庭成员,未婚妻
14055,家庭成员,新郎
14056,家庭成员,新娘
14059,家庭成员,媒人
14060,家庭成员,媒婆
14062,家庭成员,伴郎
14063,家庭成员,伴娘
14067,家庭成员,姻亲
14068,家庭成员,血亲
14069,家庭成员,近亲
14070,家庭成员,远亲
14071,家庭成员,嫡亲
14073,家庭成员,表亲
14074,家庭成员,族亲
14075,家庭成员,外亲
14076,家庭成员,内亲
14077,家庭成员,宗亲
14078,家庭成员,族谱
14080,家庭成员,三代
14081,家庭成员,四世同堂
14082,家庭成员,五服
14085,家庭成员,户主
14086,家庭成员,家长
14088,家庭成员,族长
14089,家庭成员,家父
14090,家庭成员,家母
14091,家庭成员,家兄
14095,家庭成员,家眷
14096,家庭成员,家室
14097,家庭成员,家小
14098,家庭成员,家口
14101,家庭成员,家奴
14107,家庭成员,家属
14113,家庭成员,直系亲属
14120,家庭成员,大家庭
14121,家庭成员,小家庭
14170,家庭成员,辈分
14182,家庭成员,后辈
14183,家庭成员,前辈
14284,身体部位,头
14285,身体部位,头发
14286,身体部位,头皮
14287,身体部位,脑
14288,身体部位,大脑
14289,身体部位,小脑
14290,身体部位,额
14291,身体部位,额头
14292,身体部位,太阳穴
14293,身体部位,眉
14294,身体部位,眉毛
14295,身体部位,眼
14296,身体部位,眼睛
14297,身体部位,眼球
14298,身体部位,眼白
14299,身体部位,瞳孔
14300,身体部位,眼睑
14301,身体部位,睫毛
14302,身体部位,眼角
14303,身体部位,泪腺
14304,身体部位,鼻
14305,身体部位,鼻子
14306,身体部位,鼻梁
14307,身体部位,鼻翼
14308,身体部位,鼻孔
14309,身体部位,鼻腔
14311,身体部位,耳
14312,身体部位,耳朵
14313,身体部位,耳垂
14314,身体部位,耳廓
14316,身体部位,鼓膜
14317,身体部位,耳根
14318,身体部位,嘴
14319,身体部位,口
14320,身体部位,嘴唇
14321,身体部位,上唇
14322,身体部位,下唇
14323,身体部位,口角
14324,身体部位,舌
14325,身体部位,舌头
14326,身体部位,舌尖
14327,身体部位,舌根
14328,身体部位,牙齿
14329,身体部位,门牙
14330,身体部位,犬齿
14331,身体部位,臼齿
14332,身体部位,牙龈
14333,身体部位,上颚
14334,身体部位,下颚
14335,身体部位,腮
14336,身体部位,脸颊
14337,身体部位,下巴
14339,身体部位,颈
14340,身体部位,脖子
14341,身体部位,喉咙
14342,身体部位,喉结
14343,身体部位,肩膀
14344,身体部位,肩胛骨
14346,身体部位,背脊
14347,身体部位,脊柱
14348,身体部位,腰
14351,身体部位,尾骨
14353,身体部位,胸膛
14354,身体部位,乳房
14355,身体部位,乳头
14358,身体部位,肚脐
14359,身体部位,肚子
14360,身体部位,小腹
14361,身体部位,肋骨
14362,身体部位,胸骨
14363,身体部位,锁骨
14364,身体部位,手臂
14365,身体部位,上臂
14366,身体部位,前臂
14367,身体部位,肘
14369,身体部位,手腕
14370,身体部位,手掌
14371,身体部位,手背
14372,身体部位,手指
14373,身体部位,拇指
14374,身体部位,食指
14375,身体部位,中指
14376,身体部位,无名指
14377,身体部位,小指
14380,身体部位,指甲
14383,身体部位,腿
14384,身体部位,大腿
14385,身体部位,小腿
14386,身体部位,膝盖
14388,身体部位,脚
14389,身体部位,脚掌
14390,身体部位,脚背
14391,身体部位,脚跟
14393,身体部位,脚趾
14396,身体部位,趾甲
14397,身体部位,脚底
14399,身体部位,皮肤
14400,身体部位,肌肉
14401,身体部位,骨骼
14402,身体部位,关节
14403,身体部位,神经
14404,身体部位,血管
14405,身体部位,动脉
14406,身体部位,静脉
14407,身体部位,心脏
14408,身体部位,肺
14410,身体部位,肝脏
14411,身体部位,肝
14412,身体部位,肾脏
14413,身体部位,肾
14414,身体部位,胃
14415,身体部位,肠道
14416,身体部位,小肠
14417,身体部位,大肠
14418,身体部位,盲肠
14419,身体部位,阑尾
14420,身体部位,脾
14421,身体部位,脾脏
14422,身体部位,胰腺
14423,身体部位,胆囊
14425,身体部位,尿道
14426,身体部位,肛门
14427,身体部位,生殖器
14428,身体部位,阴茎
14429,身体部位,睾丸
14430,身体部位,阴道
14431,身体部位,子宫
14432,身体部位,卵巢
14496,身体部位,指纹
14499,身体部位,汗毛
14501,身体部位,腋毛
14502,身体部位,阴毛
14503,身体部位,胡须
14504,身体部位,胡子
14515,身体部位,脚心
14516,身体部位,手心
14790,身体部位,髋关节
14791,身体部位,膝关节
14794,身体部位,肘关节
14826,身体部位,颈椎
14834,身体部位,额骨
14851,身体部位,椎骨
15164,疾病与就医,疾病
15170,疾病与就医,医生
15171,疾病与就医,护士
15172,疾病与就医,病人
15173,疾病与就医,症状
15174,疾病与就医,发烧
15175,疾病与就医,咳嗽
15176,疾病与就医,头痛
15177,疾病与就医,感冒
15178,疾病与就医,流感
15179,疾病与就医,肺炎
15180,疾病与就医,哮喘
15181,疾病与就医,过敏
15182,疾病与就医,感染
15183,疾病与就医,炎症
15184,疾病与就医,肿瘤
15185,疾病与就医,癌症
15186,疾病与就医,糖尿病
15187,疾病与就医,高血压
15188,疾病与就医,心脏病
15189,疾病与就医,中风
15190,疾病与就医,骨折
15191,疾病与就医,伤口
15192,疾病与就医,出血
15193,疾病与就医,呕吐
15194,疾病与就医,腹泻
15195,疾病与就医,便秘
15196,疾病与就医,失眠
15197,疾病与就医,疲劳
15198,疾病与就医,头晕
15200,疾病与就医,疼痛
15201,疾病与就医,酸痛
15202,疾病与就医,肿胀
15203,疾病与就医,皮疹
15204,疾病与就医,瘙痒
15205,疾病与就医,溃疡
15206,疾病与就医,结核
15207,疾病与就医,肝炎
15208,疾病与就医,肾炎
15209,疾病与就医,贫血
15210,疾病与就医,白血病
15211,疾病与就医,艾滋病
15212,疾病与就医,疟疾
15213,疾病与就医,霍乱
15214,疾病与就医,伤寒
15215,疾病与就医,痢疾
15216,疾病与就医,麻疹
15217,疾病与就医,水痘
15218,疾病与就医,腮腺炎
15219,疾病与就医,百日咳
15220,疾病与就医,破伤风
15221,疾病与就医,狂犬病
15223,疾病与就医,登革热
15224,疾病与就医,天花
15225,疾病与就医,鼠疫
15228,疾病与就医,病毒
15229,疾病与就医,细菌
15230,疾病与就医,真菌
15231,疾病与就医,寄生虫
15232,疾病与就医,传染
15233,疾病与就医,免疫
15234,疾病与就医,抗体
15235,疾病与就医,疫苗
15236,疾病与就医,接种
15237,疾病与就医,预防
15238,疾病与就医,治疗
15239,疾病与就医,诊断
15240,疾病与就医,检查
15241,疾病与就医,化验
15247,疾病与就医,核磁共振
15248,疾病与就医,心电图
15249,疾病与就医,内窥镜
15251,疾病与就医,手术
15252,疾病与就医,麻醉
15253,疾病与就医,开刀
15254,疾病与就医,缝合
15256,疾病与就医,输液
15257,疾病与就医,打针
15259,疾病与就医,中药
15260,疾病与就医,西药
15261,疾病与就医,处方
15262,疾病与就医,药方
15263,疾病与就医,剂量
15264,疾病与就医,副作用
15266,疾病与就医,康复
15267,疾病与就医,痊愈
15268,疾病与就医,好转
15269,疾病与就医,复发
15270,疾病与就医,恶化
15271,疾病与就医,并发症
15272,疾病与就医,后遗症
15273,疾病与就医,慢性病
15274,疾病与就医,急性病
15275,疾病与就医,传染病
15277,疾病与就医,职业病
15278,疾病与就医,精神病
15279,疾病与就医,抑郁症
15283,疾病与就医,痴呆
15285,疾病与就医,癫痫
15287,疾病与就医,瘫痪
15288,疾病与就医,失明
15289,疾病与就医,聋哑
15290,疾病与就医,残疾
15291,疾病与就医,体检
15292,疾病与就医,挂号
15293,疾病与就医,门诊
15294,疾病与就医,急诊
15295,疾病与就医,住院
15296,疾病与就医,病房
15299,疾病与就医,抢救
15300,疾病与就医,急救
15301,疾病与就医,救护车
15303,疾病与就医,病历
15304,疾病与就医,诊断书
15307,疾病与就医,报销
15308,疾病与就医,处方药
15310,疾病与就医,抗生素
15318,疾病与就医,化疗
15319,疾病与就医,放疗
15320,疾病与就医,透析
15321,疾病与就医,理疗
15322,疾病与就医,针灸
15323,疾病与就医,按摩
15324,疾病与就医,推拿
15326,疾病与就医,刮痧
15328,疾病与就医,草药
15329,疾病与就医,方剂
15330,疾病与就医,中医
15331,疾病与就医,西医
15332,疾病与就医,内科
15333,疾病与就医,外科
15334,疾病与就医,儿科
15335,疾病与就医,妇科
15336,疾病与就医,骨科
15337,疾病与就医,眼科
15343,疾病与就医,牙科
15349,疾病与就医,药房
15350,疾病与就医,药店
15351,疾病与就医,诊所
15356,疾病与就医,卫生所
15357,疾病与就医,救护
15358,疾病与就医,护理
15360,疾病与就医,疗养院
15361,疾病与就医,手术刀
15362,疾病与就医,绷带
15363,疾病与就医,纱布
15364,疾病与就医,胶布
15365,疾病与就医,注射器
15366,疾病与就医,针头
15368,疾病与就医,血压计
15369,疾病与就医,体温计
15370,疾病与就医,听诊器
15371,疾病与就医,口罩
15372,疾病与就医,手套
15374,疾病与就医,酒精
15376,疾病与就医,棉签
15378,疾病与就医,膏药
15379,疾病与就医,药片
15380,疾病与就医,胶囊
15381,疾病与就医,药水
15382,疾病与就医,药膏
15383,疾病与就医,药丸
15384,疾病与就医,冲剂
15385,疾病与就医,针剂
15388,疾病与就医,氧气瓶
15392,疾病与就医,显微镜
15393,疾病与就医,离心机
15395,疾病与就医,试剂
15397,疾病与就医,急救包
15398,疾病与就医,担架
15399,疾病与就医,轮椅
15400,疾病与就医,拐杖
15401,疾病与就医,假肢
15402,疾病与就医,助听器
15403,疾病与就医,眼镜
15404,疾病与就医,隐形眼镜
15406,疾病与就医,支架
15407,疾病与就医,起搏器
15409,疾病与就医,病床
15428,疾病与就医,说明书
15430,疾病与就医,禁忌
15437,疾病与就医,主诉
15439,疾病与就医,听诊
15442,疾病与就医,问诊
15520,疾病与就医,发热
15521,疾病与就医,寒战
15522,疾病与就医,盗汗
15523,疾病与就医,乏力
15524,疾病与就医,消瘦
15528,疾病与就医,腹胀
15531,疾病与就医,便血
15532,疾病与就医,尿频
15533,疾病与就医,尿急
15535,疾病与就医,血尿
15538,疾病与就医,咯血
15541,疾病与就医,心悸
15544,疾病与就医,眩晕
15545,疾病与就医,耳鸣
15549,疾病与就医,昏迷
15550,疾病与就医,抽搐
15552,疾病与就医,麻木
15553,疾病与就医,水肿
15560,疾病与就医,脱臼
15562,疾病与就医,烫伤
15563,疾病与就医,烧伤
15564,疾病与就医,冻伤
15565,疾病与就医,中毒
15567,疾病与就医,休克
15568,疾病与就医,猝死
15571,疾病与就医,脑出血
15572,疾病与就医,肝硬化
15574,疾病与就医,尿毒症
15575,疾病与就医,痛风
15576,疾病与就医,关节炎
15578,疾病与就医,颈椎病
15580,疾病与就医,痔疮
15581,疾病与就医,疝气
15582,疾病与就医,阑尾炎
15583,疾病与就医,胆囊炎
15585,疾病与就医,胃溃疡
15587,疾病与就医,胃炎
15588,疾病与就医,肠炎
15591,疾病与就医,脂肪肝
15593,疾病与就医,胆结石
15594,疾病与就医,肾结石
15764,交通工具,车
15765,交通工具,汽车
15766,交通工具,火车
15767,交通工具,飞机
15768,交通工具,轮船
15769,交通工具,自行车
15770,交通工具,摩托车
15772,交通工具,地铁
15775,交通工具,三轮车
15776,交通工具,卡车
15777,交通工具,货车
15778,交通工具,客车
15779,交通工具,轿车
15780,交通工具,跑车
15781,交通工具,越野车
15782,交通工具,救护车
15783,交通工具,消防车
15784,交通工具,警车
15785,交通工具,拖车
15789,交通工具,洒水车
15791,交通工具,叉车
15792,交通工具,吊车
15793,交通工具,挖掘机
15794,交通工具,推土机
15795,交通工具,拖拉机
15799,交通工具,手推车
15800,交通工具,马车
15803,交通工具,雪橇
15804,交通工具,滑板
15806,交通工具,独轮车
15807,交通工具,小轿车
15809,交通工具,面包车
15811,交通工具,房车
15818,交通工具,旅游车
15820,交通工具,有轨电车
15821,交通工具,无轨电车
15822,交通工具,缆车
15823,交通工具,索道
15824,交通工具,电梯
15826,交通工具,直升机
15827,交通工具,客机
15828,交通工具,货机
15829,交通工具,战斗机
15830,交通工具,轰炸机
15831,交通工具,运输机
15833,交通工具,滑翔机
15834,交通工具,热气球
15835,交通工具,飞艇
15836,交通工具,飞船
15837,交通工具,火箭
15838,交通工具,航天飞机
15839,交通工具,卫星
15840,交通工具,宇宙飞船
15842,交通工具,战舰
15843,交通工具,潜艇
15844,交通工具,快艇
15845,交通工具,游艇
15846,交通工具,帆船
15847,交通工具,独木舟
15848,交通工具,皮划艇
15849,交通工具,摩托艇
15850,交通工具,气垫船
15851,交通工具,渡轮
15852,交通工具,货轮
15853,交通工具,油轮
15855,交通工具,渔船
15856,交通工具,拖船
15857,交通工具,驳船
15858,交通工具,破冰船
15863,交通工具,救生艇
15864,交通工具,橡皮艇
15865,交通工具,竹筏
15866,交通工具,木筏
15867,交通工具,皮筏
15868,交通工具,桥
15869,交通工具,隧道
15870,交通工具,公路
15871,交通工具,铁路
15872,交通工具,轨道
15873,交通工具,高速公路
15874,交通工具,人行道
